編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
538,106年度臺北市稅捐統計年報,臺北市稅捐稽徵處,台北市政府,,,126,,,稅捐統計年報,
539,105年度臺北市稅捐統計年報,臺北市稅捐稽徵處,台北市政府,,,125,,,臺北市稅捐統計年報,
540,臺北市殯葬禮儀公司,臺北市殯葬管理處,台北市政府,,,336,,,"編號,公司名稱,負責人,電話號碼,公司地址",
541,106年12月臺北市各項稅捐退還以前年度歲入款,臺北市稅捐稽徵處,台北市政府,,,1,,,退還以前年度歲入款,
542,106年12月臺北市各項稅捐解庫情形,臺北市稅捐稽徵處,台北市政府,,,1,,,稅捐解庫情形,
543,106年12月臺北市三年來各項稅捐實徵淨額增減比較,臺北市稅捐稽徵處,台北市政府,,,1,,,三年來各項稅捐實徵淨額增減比較,
544,106年12月臺北市各項稅捐實徵淨額與預算數及上年同期比較增減原因分析說明,臺北市稅捐稽徵處,台北市政府,,,1,,,實徵淨額與預算數及上年同期比較增減原因分析說明,
545,106年12月臺北市各項稅捐實徵淨額與預算數及上年同期比較─累計數,臺北市稅捐稽徵處,台北市政府,,,1,,,實徵淨額與預算數及上年同期比較─累計數,
546,106年12月臺北市各項稅捐實徵淨額與預算數及上年同期比較─本月數,臺北市稅捐稽徵處,台北市政府,,,1,,,"實徵淨額,預算數",
547,臺北市各區里疏散避難圖資訊(大安區),臺北市大安區公所,台北市政府,,,53,,,區、里、圖檔連結網址,
548,臺北市健康服務中心,臺北市政府衛生局,台北市政府,,,12,,,健康服務中心名稱、網址、行政區、地址、電話,
549,臺北市社區營造中心場地使用申請相關事項公告,臺北市都市更新處,台北市政府,,,,,,臺北市社區營造中心場地使用申請相關事項公告,
550,臺北市各區里疏散避難圖資訊(萬華區),臺北市萬華區公所,台北市政府,,,36,,,區、里、圖檔連結網址,
551,臺北市河濱公園,臺北市政府工務局水利工程處,台北市政府,,,28,,,編號、區域、名稱、總面積、所屬河系、停車場、景點描述,
552,消費爭議案件統計報表,臺北市政府地政局,台北市政府,,,,,,主要欄位包含：非本機關權責、和解或撤案、其他,
553,消費爭議案件處理資料,臺北市政府地政局,台北市政府,,,,,,收文日、被申訴公司名稱、公司類別、糾紛主要原因、糾紛次要原因一、其他糾紛原因、查處結果、備註,
554,臺北市公有(非市有)空地清查成果清冊,臺北市政府地政局,台北市政府,,,,,,序號、行政區、段小段、地號,
555,標售價金保管款清冊,臺北市政府地政局,台北市政府,,,,,,編號、鄉鎮市區、段/小段、地/建號、面積、權利範圍、姓名或名稱、住址、標售金額、應納稅賦、行政處理費、地籍清理獎金、保管價金、保管款字號、備註,
556,囑託登記國有公告清冊,臺北市政府地政局,台北市政府,,,,,,序號、鄉鎮市區、段/小段、地/建號、面積、姓名或名稱、住址、權利範圍、囑託登記完畢日期、第二次標售底價金額、備註,
557,各行政區房屋租金法定上限參考表,臺北市政府地政局,台北市政府,,,,,,行政區、土地申報地價(元/㎡)、建築物價額(元/㎡) 、申報地價適用期間、房租法定上限概算金額-單位(元/㎡)、房租法定上限概算金額-單位(元/坪),
558,屆滿或即將屆滿15年未領歸屬國庫案件,臺北市政府地政局,台北市政府,,,,,,序號、工程編號、保管號碼、應受補償人、統一編號、被徵收土地(地上物)登記住址、未領金額(元)、預計歸屬國庫日期,
559,公告標售土地清冊,臺北市政府地政局,台北市政府,,,,,,年度批號、標號、標案名稱、公告日期、開標日期、標售進度,
560,臺北市土地公告現值及公告地價,臺北市政府地政局,台北市政府,,,,,,縣市別、行政區、段小段、地號(00010000地號為1地號、00010001地號為1-1地號)、公告土地現值(元/㎡)、公告地價(元/㎡) ,
561,臺北市拖吊場,臺北市停車管理工程處,台北市政府,,,8,,,標題、拖吊責任區、聯絡電話、地址,
562,公有土地完成無償撥用清冊,臺北市政府地政局,台北市政府,,,,,,"序號、行政區、段小段、地號、撥用日期
",
563,公告徵收清冊,臺北市政府地政局,台北市政府,,,,,,工程編號、工程名稱、公告徵收文號、行政區、段小段、地號,
564,YouBike臺北市公共自行車即時資訊,臺北市交通局,台北市政府,,,223,,,"sno：站點代號、
sna：場站名稱(中文)、
tot：場站總停車格、
sbi：場站目前車輛數量、
sarea：場站區域(中文)、
mday：資料更新時間、
lat：緯度、
lng：經度、
ar：地(中文)、
sareaen：場站區域(英文)、
snaen：場站名稱(英文)、
aren：地址(英文)、
bemp：空位數量、
act：全站禁用狀態
",
565,臺北市即時交通訊息,臺北市政府交通局,台北市政府,,,,,,"ID,中文訊息,英文訊息,開始時間,結束時間,更新時間,內容,網址",
566,臺北市公有非公用可供公務機關使用土地數值地籍圖,臺北市政府地政局,台北市政府,,,8,,,座標(97),
567,臺北市水利處閘閥門,臺北市政府工務局水利工程處,台北市政府,,,,,,閘閥門名稱、閘門類別、閥門類別、行政區域、河系名稱、尺寸、數量、管理單位別,
568,臺北市水利處臨時抽水井,臺北市政府工務局水利工程處,台北市政府,,,,,,臨時抽水井名稱、行政區域、數量(抽水機數量)、建置年度、管理單位,
569,臺北市水利處水位計,臺北市政府工務局水利工程處,台北市政府,,,,,,水位計名稱、廠牌、類型、行政區域、建置年度、管理單位別,
570,新北市機動班次時刻表,臺北市公共運輸處,台北市政府,,,,,,"Id	主索引/查詢代碼
PathAttributeId	附屬路線 ID
StartTime	尖離峰時間(起)
EndTime	尖離峰時間(迄)
LongHeadway	發車間距(高)
LowHeadway	發車間距(低)
DateType	 0表示星期，1表示特殊日期
DateValue  星期參數值 ",
571,新北市定點車機資訊,臺北市公共運輸處,台北市政府,,,,,,"StationID	該車輛所屬之場站代碼
CarType	車輛類型：0：一般、1：低底盤、2：大復康巴士、3：圓仔公車
BusID	公車車牌號碼
ProviderID	公車業者代碼
CarID	公車代碼
DutyStatus	勤務?態 （0：正常、1：開始、2：結束）
BusStatus	行車?態 （0：正常、1：車禍、2：故障、3：?車、4：緊急求援、5：加油、99：非營運?態）
RouteID	服務路線代碼(附屬路線 ID)
GoBack	去返程 （0：去程、1：回程、2：未知）
StopID	公車所在位置之站牌代碼
CarOnStop	到離站?態 （0：離站、1：進站）
DataTime	本筆資料觸發時間",
572,新北市車輛基本資訊,臺北市公共運輸處,台北市政府,,,,,,"BusId	主索引/查詢代碼
CarNum	牌照號碼
CarType	車輛類型：0：一般、1：低底盤、2：大復康巴士、3：圓仔公車
IboxId	車機 ID
StationId	所屬營業站 ID (調度站 ID)
PathAttributeId	所屬附屬路線 ID
BuildPeriod	建置時間，分為 1：1 期、2：2 期、3：3 期、9：非動態資料、10：北縣
Ctime	建立時間
",
573,新北市路線、營業站對應,臺北市公共運輸處,台北市政府,,,,,,"Id	主索引
OrganizationId	營業站 ID
PathAttributeId	附屬路線 ID
",
574,新北市預估到站時間,臺北市公共運輸處,台北市政府,,,,,,"RouteID	路線代碼 (主路線 ID)
StopID	站牌代碼
EstimateTime	預估到站剩餘時間（單位：秒）
-1：尚未發車
-2：交管不停靠
-3：末班車已過
-4：今日未營運
GoBack	去返程 （0：去程 1：返程 2：尚未發車 3：末班已駛離）
",
575,新北市定時車機資訊,臺北市公共運輸處,台北市政府,,,,,,"StationID	該車輛所屬之場站代碼
CarType	車輛類型：0：一般、1：低底盤、2：大復康巴士、3：圓仔公車
BusID	公車車牌號碼
ProviderID	公車業者代碼
CarID	公車代碼
DutyStatus	勤務?態 （0：正常、1：開始、2：結束）
BusStatus	行車?態 （0：正常、1：車禍、2：故障、3：?車、4：緊急求援、5：加油、99：非營運?態）
RouteID	服務路線代碼(附屬路線 ID)
GoBack	去返程 （0：去程、1：回程、2：未知）
Longitude	經度 / X 座標
Latitude	緯度 / Y 座標
Speed	GPS 速度（Km/Hr）
Azimuth	行車方位角
DataTime	本筆資料觸發時間
",
576,新北市車機異常資訊,臺北市公共運輸處,台北市政府,,,,,,"BusID	車輛代碼
StatusCode	""異常?態代碼(0 正常、1：斷線、2：LED 顯示器斷線 3：異常停留、4：路線外營運)""

每筆資訊若無更新會保留二十分鐘	
",
577,新北市智慧型站牌,臺北市公共運輸處,台北市政府,,,,,,"Id	主索引
SimCardNum	SIM 卡編號
DeviceId	智慧型站牌編號(站牌車機號碼 15 碼)
StopCname	站牌中文名稱
StopEname	站牌英文名稱
QueryCode	站牌查詢代碼(4 碼)
Provider	站牌建置廠商者 區分期別（1：1 期 2：2 期 3：3 期）
StopId	站牌編號
Longitude	經度 (WGS84，以度為單位)
Latitude	緯度 (WGS84，以度為單位)
Address	智慧型站牌地址
TypeId	站牌型別編號
FirmwarfeVersion	韌體版本 (向站牌車機詢問)
BootTime	預設開機時間
ShutdownTime	預設關機時間
MessageGroupId	訊息群組編號
DefaultMessage	預設訊息
BootMessage	開機訊息
LanguageMode	多語系顯示模式
0：關閉英文
1：開啟英文
DisplaySpeed	顯示速度 0~9
DistanceFunctionMode	站距功能開關
0：關閉
1：開啟
IsShowQcode	顯示站牌查詢代碼開關
0：關閉
1：開啟
IsShowStopName	顯示站牌名稱開關
0：關閉
1：開啟
IsShowDirectionLocation	顯示方向及車輛所在位置開關
0：關閉
1：開啟
IsShowTrafficStatus	是否顯示行車?況 (0：不顯示 / 1：顯示)
IsShowArrivingInfo	是否顯示進站中資訊 (0：不顯示 / 1：顯示)
VcId	通訊伺服器 ID
BuildPeriod	建置時間，分為 1：1 期、2：2 期、3：3 期、9：非動態資料、10：北縣
Memo	備註
Ctime	建立時間
",
578,新北市智慧型站牌所屬路線,臺北市公共運輸處,台北市政府,,,,,,"Id	主索引
IStopId	路線設定名稱
PathId	路線編號
StopId	站牌編號
Sequence	路線顯示之順序
",
579,新北市業者營運基本資料,臺北市公共運輸處,台北市政府,,,,,,"id  		業者代碼   
nameZn  		業者中文名稱 
nameEn  		業者英文名稱 
email  		電子信箱 
phoneInfo  	服務電話 
stationId 		營業站（調?站）代碼 
stationNameZn	  營業站（調?站）中文名稱 
stationNameEn	 營業站（調?站）英文名稱 
type	 營運種類 （0：市區公車、1：公?客運、2：捷運、3：火車、4 ：航空客運、5：船運） 
",
580,新北市附屬路線與路線對應資訊,臺北市公共運輸處,台北市政府,,,,,,"Id	主索引
PathAttributeId	附屬路線 ID
StopId	站牌 ID
SequenceNo	站序
Type	類別：0：正常 CPT：控制點)
TypeAttribute	類別屬性描述(例如控制點時間之描述)
",
581,新北市站位資訊,臺北市公共運輸處,台北市政府,,,,,,"id	主索引
name	站位名稱
address	站址
lon	經度
lat	緯度
version	系統碼
每筆資訊若無更新會保留二十分鐘	
",
582,新北市預定班表資訊,臺北市公共運輸處,台北市政府,,,,,,"Id	主索引/查詢代碼
PathAttributeId	附屬路線 ID
DateType	""日期型別：
預設 0：星期(WeekDay) / 1：特殊日期(SpecialdDay)""
DateValue	""日期參數值：若 DATE_TYPE=WeekDay，1~7：1：星期日(預設)，2：星期一，7：星期六；若 DATE_TYPE=SpecialDay, yyyymmdd""
DepartureTime	發車時間：hhmm(24 小時制)
IsLastBus	是否為末班車(0：非末班車 / 1：末班車)
",
583,新北市站牌,臺北市公共運輸處,台北市政府,,,,,,"Id	站牌代碼
routeId	所屬路線代碼 (主路線 ID)
nameZh	中文名稱
nameEn	英文名稱
seqNo	於路線上的順序
pgp	上下車站別 （-1：可下車、0：可上下車、1：可上車）
goBack	去返程 （0：去程 / 1：返程 / 2：未知）
longitude	經度
latitude	緯度
address	地址
stopLocationId	站位 ID
showLon	顯示用經度
showLat	顯示用緯度
vector	向量角：0~359，預設為空白
",
584,新北市路線,臺北市公共運輸處,台北市政府,,,,,,"Id	路線代碼
providerId	業者代碼
providerName	業者中文名稱
nameZh	中文名稱
nameEn	英文名稱
pathAttributeId	所屬附屬路線 ID
pathAttributeName	所屬附屬路線中文名稱
pathAttributeEname	所屬附屬路線英文名稱
buildPeriod	建置時間，分為 1：1 期、2：2 期、3：3 期、9：非動態資料、10：北縣
departureZh	'去程第 1 站'  起站中文名稱
departureEn	'去程第 1 站'  起站英文名稱
destinationZh	'回程第 1 站'  訖站中文名稱
destinationEn	'回程第 1 站'  訖站英文名稱
realSequence	核定總班次
distance	總往返里程(公里/全程)
goFirstBusTime	站牌顯示時使用，去程第一班發車時間(hhmm)
backFirstBusTime	站牌顯示時使用，回程第一班發車時間(hhmm)
goLastBusTime	站牌顯示時使用，去程最後一班發車時間(hhmm)
backLastBusTime	站牌顯示時使用，回程最後一班發車時間(hhmm)
peakHeadway	站牌顯示時使用，尖峰時段發車間隔(hhmm OR mm)
offPeakHeadway	站牌顯示時使用，離峰時段發車間隔(hhmm OR mm)
busTimeDesc	平日頭末班描述
holidayGoFirstBusTime	假日站牌顯示時使用，去程第一班發車時間(HHmm)
holidayBackFirstBusTime	假日站牌顯示時使用，回程第一班發車時間(HHmm)
holidayGoLastBusTime	假日站牌顯示時使用，去程最後一班發車時間(HHmm)
holidayBackLastBusTime	假日站牌顯示時使用，回程最後一班發車時間(HHmm)
holidayBusTimeDesc	假日頭末班描述
headwayDesc	平日發車間距描述
holidayPeakHeadway	假日站牌顯示時使用，尖峰時段發車間隔(mmmm OR mm)
holidayOffPeakHeadway	假日站牌顯示時使用，離峰時段發車間隔(mmmm OR mm)
holidayHeadwayDesc	假日發車間距描述
segmentBufferZh	分段緩衝區(中文)
segmentBufferEn	分段緩衝區(英文)
ticketPriceDescriptionZh	票價描述(中文)
ticketPriceDescriptionEn	票價描述(英文)
aliasName   ?線別名 ",
585,臺北市各里簡易疏散避難地圖（松山區）,臺北市松山區公所,台北市政府,,,33,,,"區,里,災害通報單位通報單位,里辦公室聯絡資訊,可供避難處所,警消醫療單位,圖檔連結網址",
586,定點車機資訊,臺北市公共運輸處,台北市政府,,,,,,"StationID	該車輛所屬之場站代碼
CarType	車輛類型：0：一般、1：低底盤、2：大復康巴士、3：圓仔公車
BusID	公車車牌號碼
ProviderID	公車業者代碼
CarID	公車代碼
DutyStatus	勤務?態 （0：正常、1：開始、2：結束）
BusStatus	行車?態 （0：正常、1：車禍、2：故障、3：?車、4：緊急求援、5：加油、99：非營運?態）
RouteID	服務路線代碼(附屬路線 ID)
GoBack	去返程 （0：去程、1：回程、2：未知）
StopID	公車所在位置之站牌代碼
CarOnStop	到離站?態 （0：離站、1：進站）
DataTime	本筆資料觸發時間
",
587,定時車機資訊,臺北市公共運輸處,台北市政府,,,,,,"StationID	該車輛所屬之場站代碼
CarType	車輛類型：0：一般、1：低底盤、2：大復康巴士、3：圓仔公車
BusID	公車車牌號碼
ProviderID	公車業者代碼
CarID	公車代碼
DutyStatus	勤務?態 （0：正常、1：開始、2：結束）
BusStatus	行車?態 （0：正常、1：車禍、2：故障、3：?車、4：緊急求援、5：加油、99：非營運?態）
RouteID	服務路線代碼(附屬路線 ID)
GoBack	去返程 （0：去程、1：回程、2：未知）
Longitude	經度 / X 座標
Latitude	緯度 / Y 座標
Speed	GPS 速度（Km/Hr）
Azimuth	行車方位角
DataTime	本筆資料觸發時間
",
588,站牌,臺北市公共運輸處,台北市政府,,,,,,"Id	站牌代碼
routeId	所屬路線代碼 (主路線 ID)
nameZh	中文名稱
nameEn	英文名稱
seqNo	於路線上的順序
pgp	上下車站別 （-1：可下車、0：可上下車、1：可上車）
goBack	去返程 （0：去程 / 1：返程 / 2：未知）
longitude	經度
latitude	緯度
address	地址
stopLocationId	站位 ID
showLon	顯示用經度
showLat	顯示用緯度
vector	向量角：0~359，預設為空白
",
589,智慧型站牌,臺北市公共運輸處,台北市政府,,,,,,"Id	主索引
SimCardNum	SIM 卡編號
DeviceId	智慧型站牌編號(站牌車機號碼 15 碼)
StopCname	站牌中文名稱
StopEname	站牌英文名稱
QueryCode	站牌查詢代碼(4 碼)
Provider	""站牌建置廠商者
區分期別（1：1 期 2：2 期 3：3 期）""
StopId	站牌編號
Longitude	經度 (WGS84，以度為單位)
Latitude	緯度 (WGS84，以度為單位)
Address	智慧型站牌地址
TypeId	站牌型別編號
FirmwarfeVersion	韌體版本 (向站牌車機詢問)
BootTime	預設開機時間
ShutdownTime	預設關機時間
MessageGroupId	訊息群組編號
DefaultMessage	預設訊息
BootMessage	開機訊息
LanguageMode	""多語系顯示模式
0：關閉英文
1：開啟英文""
DisplaySpeed	顯示速度 0~9
DistanceFunctionMode	""站距功能開關
0：關閉
1：開啟""
IsShowQcode	""顯示站牌查詢代碼開關
0：關閉
1：開啟""
IsShowStopName	""顯示站牌名稱開關
0：關閉
1：開啟""
IsShowDirectionLocation	""顯示方向及車輛所在位置開關
0：關閉
1：開啟""
IsShowTrafficStatus	是否顯示行車?況 (0：不顯示 / 1：顯示)
IsShowArrivingInfo	是否顯示進站中資訊 (0：不顯示 / 1：顯示)
VcId	通訊伺服器 ID
BuildPeriod	建置時間，分為 1：1 期、2：2 期、3：3 期、9：非動態資料、10：北縣
Memo	備註
Ctime	建立時間
",
590,臺北市立動物園_植物資料,臺北市立動物園,台北市政府,,,36,,,中文名、摘要說明、關鍵字、別名、WGS84座標系統(WKT格式)、位置、英文名、學名、分類學_科、分類學_屬、簡介、地理分布、編號代號、照片說明及URL(4組)、PDF說明及URL(2組)、聲音說明及URL(3組)、影片URL、資料更新日期、序號,
591,車機異常資訊,臺北市公共運輸處,台北市政府,,,,,,"BusID	車輛代碼
StatusCode	""異常?態代碼(0 正常、1：斷線、2：LED 顯示器斷線 3：異常停留、4：路線外營運)""

每筆資訊若無更新會保留二十分鐘	
",
592,站位資訊,臺北市公共運輸處,台北市政府,,,,,,"id	主索引
name	站位名稱
address	站址
lon	經度
lat	緯度
version	系統碼
每筆資訊若無更新會保留二十分鐘	
",
593,臺北市立動物園_動物資料,臺北市立動物園,台北市政府,,,262,,,中文名、摘要說明、關鍵字、別名、WGS84座標系統(WKT格式)、館區、POI群組、英文名、學名、分類學_門、分類學_綱、分類學_目、分類學_科、保育等級、地理分布、棲地型態、形態特徵、生態習性、食性、面臨問題、解說、主題網頁、主題網頁URL、動物認養焦點物種、編號代號、照片說明及URL(4組)、PDF說明及URL(2組)、聲音說明及URL(3組)、影片URL、資料更新日期、序號,
594,車輛基本資訊,臺北市公共運輸處,台北市政府,,,,,,"BusId	主索引/查詢代碼
CarNum	牌照號碼
CarType	車輛類型：0：一般、1：低底盤、2：大復康巴士、3：圓仔公車
IboxId	車機 ID
StationId	所屬營業站 ID (調度站 ID)
PathAttributeId	所屬附屬路線 ID
BuildPeriod	建置時間，分為 1：1 期、2：2 期、3：3 期、9：非動態資料、10：北 縣
Ctime	建立時間
",
595,臺北市松山區公所無障礙設施設置資料,臺北市松山區公所,台北市政府,,,10KB,,,表格橫欄由左至右共有6個欄位，分別為名稱、地址（位置）、用途、備註、無障礙空間、管理單位。檔案格式為可編輯之開放文件檔案格式（open document format），表列資料提供市民朋友檢索利用。,
596,預估到站時間,臺北市公共運輸處,台北市政府,,,,,,"RouteID	路線代碼 (主路線 ID)
StopID	站牌代碼
EstimateTime	預估到站剩餘時間（單位：秒）
-1：尚未發車
-2：交管不停靠
-3：末班車已過
-4：今日未營運
GoBack	去返程 （0：去程 1：返程 2：尚未發車 3：末班已駛離）
",
597,路線、營業站對應,臺北市公共運輸處,台北市政府,,,,,,"Id	主索引
OrganizationId	營業站 ID
PathAttributeId	附屬路線 ID
",
598,業者營運基本資料,臺北市公共運輸處,台北市政府,,,,,,"id  		業者代碼   
nameZn  		業者中文名稱 
nameEn  		業者英文名稱 
email  		電子信箱 
phoneInfo  	服務電話 
stationId 		營業站（調?站）代碼 
stationNameZn	  營業站（調?站）中文名稱 
stationNameEn	 營業站（調?站）英文名稱 
type	 營運種類 （0：市區公車、1：公?客運、2：捷運、3：火車、4 ：航空客運、5：船運） 
",
599,智慧型站牌所屬路線,臺北市公共運輸處,台北市政府,,,,,,"Id	主索引
IStopId	路線設定名稱
PathId	路線編號
StopId	站牌編號
Sequence	路線顯示之順序
",
600,臺北市立動物園_館區簡介,臺北市立動物園,台北市政府,,,17,,,排序、區域、館名、圖片URL、館區導覽、備註、WGS84座標系統(WKT格式)、相關連結,
601,附屬路線與路線對應資訊,臺北市公共運輸處,台北市政府,,,,,,"Id	主索引
PathAttributeId	附屬路線 ID
StopId	站牌 ID
SequenceNo	站序
Type	類別：0：正常 CPT：控制點)
TypeAttribute	類別屬性描述(例如控制點時間之描述)
",
602,機動班次時刻表,臺北市公共運輸處,台北市政府,,,,,,"Id	主索引/查詢代碼
PathAttributeId	附屬路線 ID
StartTime	尖離峰時間(起)
EndTime	尖離峰時間(迄)
LongHeadway	發車間距(高)
LowHeadway	發車間距(低)
DateType	 0表示星期，1表示特殊日期
DateValue  星期參數值 ",
603,預定班表資訊,臺北市公共運輸處,台北市政府,,,,,,"Id	主索引/查詢代碼
PathAttributeId	附屬路線 ID
DateType	""日期型別：
預設 0：星期(WeekDay) / 1：特殊日期(SpecialdDay)""
DateValue	""日期參數值：若 DATE_TYPE=WeekDay，1~7：1：星期日(預設)，2：星期一，7：星期六；若 DATE_TYPE=SpecialDay, yyyymmdd""
DepartureTime	發車時間：hhmm(24 小時制)
IsLastBus	是否為末班車(0：非末班車 / 1：末班車)
",
604,街道家具候車亭廣告資訊,臺北市公共運輸處,台北市政府,,,,,,"廣告看版種類：	可供上刊廣告類別
類型：	廣告類型
位置：	廣告位置
站名：	臺北市公車站位名稱
方向：	臺北市公車站位方向
主管機關：	廣告主管機關
設置期間：	廣告設置期間

",
605,臺北市歷史施工資訊,臺北市工務局新建工程處,台北市政府,,,,,,"核備文號(Ac_no),期數(St_no),序號(sno),通報類別(AppMode),X座標(X),Y座標(Y),通報時間(AppTime),施工單位(App_Name),行政區(C_Name),施工位置(Addr),核准施工起日(Cb_Da),核准施工迄日(Ce_Da),施工時段(Co_Ti),監工(Tc_Ma),監工電話(Tc_Tl),廠商現場施工人員(Tc_Ma3),現場施工人員手機(Tc_Tl3),挖掘目的(NPurp),逾時原因(DType)",
606,臺北市執照存根影像,臺北市建築管理工程處,台北市政府,,,,,,"執照號碼,執照類別,圖檔類別,備註說明,頁次,建檔日期",
607,各區清潔隊電話,臺北市政府環境保護局,台北市政府,,,12,,,"區隊名稱,區隊電話",
608,臺北市公車專用道,臺北市交通管制工程處,台北市政府,,,,,,路名、方向,
609,臺北市機車專用道,臺北市交通管制工程處,台北市政府,,,,,,路名、方向,
610,臺北市機車優先道,臺北市交通管制工程處,台北市政府,,,,,,路名、方向,
611,本府各機關各類人員員額資訊,臺北市政府人事處,台北市政府,,,,,,本府各機關各類人員員額資訊,
612,臺北市數值地籍地段圖,臺北市政府地政局土地開發總隊,台北市政府,,,558筆,,,座標(97),
613,區段徵收,臺北市政府地政局土地開發總隊,台北市政府,,,,,,區段徵收,
614,府層級任務編組設置要點訂定、更名及停止適用,臺北市政府人事處,台北市政府,,,1,,,各機關函報訂定、更名或停止適用府層級任務編組設置要點案,
615,臺北市環境教育場所,臺北市政府工務局大地工程處,台北市政府,,,,,,臺北市政府工務局大地工程處轄管臺北市環境教育場所,
616,臺北市立圖書館各分館暨民眾閱覽室,臺北市政府教育局,台北市政府,,,68,,,名稱、地址、電話、傳真,
617,106年多元繳稅統計表,臺北市稅捐稽徵處,台北市政府,,,1,,,長期約定轉帳繳稅、信用卡繳稅、自動櫃員機繳稅、活期(儲蓄)存款帳戶繳稅、便利商店繳稅、晶片金融卡、金融機構臨櫃繳稅,
618,105年多元繳稅統計表,臺北市稅捐稽徵處,台北市政府,,,1,,,長期約定轉帳繳稅、信用卡繳稅、自動櫃員機繳稅、活期(儲蓄)存款帳戶繳稅、便利商店繳稅、晶片金融卡、金融機構臨櫃繳稅,
619,104年多元繳稅統計表,臺北市稅捐稽徵處,台北市政府,,,1,,,長期約定轉帳繳稅、信用卡繳稅、自動櫃員機繳稅、活期(儲蓄)存款帳戶繳稅、便利商店繳稅、晶片金融卡、金融機構臨櫃繳稅,
620,103年多元繳稅統計表,臺北市稅捐稽徵處,台北市政府,,,1,,,長期約定轉帳繳稅、信用卡繳稅、自動櫃員機繳稅、活期(儲蓄)存款帳戶繳稅、便利商店繳稅、晶片金融卡、金融機構臨櫃繳稅,
621,102年多元繳稅統計表,臺北市稅捐稽徵處,台北市政府,,,1,,,長期約定轉帳繳稅、信用卡繳稅、自動櫃員機繳稅、活期(儲蓄)存款帳戶繳稅、便利商店繳稅、晶片金融卡、金融機構臨櫃繳稅,
622,繳稅方式,臺北市稅捐稽徵處,台北市政府,,,7筆,,,"長期約定轉帳、電話語音轉帳、網際網路轉帳、自動櫃員機轉帳、便利商店、金融機構
",
623,臺北市鄰界圖,臺北市政府民政局,台北市政府,,,9595筆,,,本項資料為shape file 格式，請解壓縮，其內容有：區名(SECT_NAME)、區代碼(SECT_CODE)、里名(LIE_NAME)、里代碼(LIE_CODE)、鄰別(LI_NO),
624,臺北市區界圖,臺北市政府民政局,台北市政府,,,12筆,,,面積、市代碼、區代碼、市名、行政區、座標(TWD97),
625,臺北市次分區界圖,臺北市政府民政局,台北市政府,,,68筆,,,本項資料為shape file 格式，請解壓縮，其內容有流水號(ID)、行政區代碼(SECT_CODE)、行政區名稱(SECT_NAME)、次分區代碼(SEC_CODE)、次分區名稱(SEC_NAME)、 範圍最大坐標X(TM2_MAX_X)、範圍最大坐標Y(TM2_MAX_Y)、範圍最小坐標X(TM2_MIN_X)與範圍最小坐標Y(TM2_MIN_Y)。其中，行政區代碼與次分區代碼資料型態均為16碼字串。,
626,臺北市里界圖,臺北市政府民政局,台北市政府,,,456筆,,,面積、市代碼、區代碼、里代碼、市名、行政區、里名、座標(TWD97),
627,TAIPEI英文版,臺北市政府觀光傳播局,台北市政府,,,,,,英日文季刊,
628,《TAIPEI》英日文季刊,臺北市政府觀光傳播局,台北市政府,,,,,,英日文季刊,
629,臺北市精神醫療院所,臺北市政府衛生局,台北市政府,,,29,,,"title(標題), address_for_display(顯示用地址), telephone(電話)",
630,臺北市立動物園_服務設施,臺北市立動物園,台北市政府,,,248,,,主類別、子類別、標題、摘要說明、備註、簡介、餐飲類別、商品類別、關鍵字、位置、WGS84座標系統(WKT格式)、網頁URL、照片說明及URL(5組)、相關連結,
631,臺北自來水事業處漏水率資訊,臺北自來水事業處,台北市政府,,,100KB,,,年度及漏水率,
632,臺北市最近5年契稅綜合統計表,臺北市稅捐稽徵處,台北市政府,,,,,,"件數、契價、稅額	
",
633,臺北市最近5年房屋稅綜合統計表,臺北市稅捐稽徵處,台北市政府,,,,,,戶數、面積、現值、稅額,
634,臺北市最近5年土地增值稅稅源統計表,臺北市稅捐稽徵處,台北市政府,,,,,,自用住宅用地、一般用地、免稅用地,
635,山坡地違反水土保持法處分案件,臺北市政府工務局大地工程處,台北市政府,,,1筆,,,X座標(TWD67)、Y座標(TWD67)、違規類別、面積(公頃)、處分日期、罰鍰金額(萬元)、處罰次別、暫停開發2年,
636,建築開放空間,臺北市建築管理工程處,台北市政府,,,149,,,"序號,建照號碼,建物名稱,建照地段地號代表號,起造人,開放空間面積(平方公尺),建築面積(平方公尺),基地面積(平方公尺),使照號碼,行政區,使照地址代表號,開放空間告示牌範圍照片編號,X坐標,Y坐標",
637,臺北市交通流量及特性調查資料,臺北市交通管制工程處,台北市政府,,,,,,站號、站名,
638,臺北市交通管制工程處無障礙設施設置資料,臺北市交通管制工程處,台北市政府,,,,,,路口、行政區、號誌編號、座標,
639,市區道路速限表,臺北市交通管制工程處,台北市政府,,,40筆,,,路型、路段及速限,
640,道路速率,臺北市交通管制工程處,台北市政府,,,,,,資料交換時間、分區建構編號、分區位置中文敘述、分區內各車流偵測器之平均車速、分區內各車流偵測器之平均佔有率、分區內各車流偵測器之總和流量、分區內各車流偵測器之平均績效、分區?始座標點X、分區?始座標點Y、分區結束座標點X、分區結束座標點Y,
