編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
226,100年6月臺東縣統計區分齡兒童及少年性別人口統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"二級發布區代碼,0-5歲兒童人口數,0-5歲兒童男性人口數,0-5歲兒童女性人口數,6-11歲兒童人口數,6-11歲兒童男性人口數,6-11歲兒童女性人口數,12-17歲少年人口數,12-17歲少年男性人口數,12-17歲少年女性人口數,資料時間","04/26
   "
227,100年6月臺東縣統計區原住民15歲以上人口十歲年齡組婚姻狀況人口統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"二級發布區代碼,原住民15-24歲未婚人口數,原住民15-24歲有偶人口數,原住民15-24歲離婚人口數,原住民15-24歲喪偶人口數,原住民25-34歲未婚人口數,原住民25-34歲有偶人口數,原住民25-34歲離婚人口數,原住民25-34歲喪偶人口數,原住民35-44歲未婚人口數,原住民35-44歲有偶人口數,原住民35-44歲離婚人口數,原住民35-44歲喪偶人口數,原住民45-54歲未婚人口數,原住民45-54歲有偶人口數,原住民45-54歲離婚人口數,原住民45-54歲喪偶人口數,原住民55-64歲未婚人口數,原住民55-64歲有偶人口數,原住民55-64歲離婚人口數,原住民55-64歲喪偶人口數,原住民65歲以上未婚人口數,原住民65歲以上有偶人口數,原住民65歲以上離婚人口數,原住民65歲以上喪偶人口數,資料時間","04/26
   "
228,100年6月臺東縣統計區原住民15歲以上人口十歲年齡組教育程度人口統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"二級發布區代碼,原住民15-24歲博士人口數,原住民15-24歲碩士人口數,原住民15-24歲大學院校人口數,原住民15-24歲專科人口數,原住民15-24歲高中職人口數,原住民15-24歲國中初職人口數,原住民15-24歲小學人口數,原住民15-24歲自修人口數,原住民15-24歲不識字人口數,原住民15-24歲未詳人口數,原住民25-34歲博士人口數,原住民25-34歲碩士人口數,原住民25-34歲大學院校人口數,原住民25-34歲專科人口數,原住民25-34歲高中職人口數,原住民25-34歲國中初職人口數,原住民25-34歲小學人口數,原住民25-34歲自修人口數,原住民25-34歲不識字人口數,原住民25-34歲未詳人口數,原住民35-44歲博士人口數,原住民35-44歲碩士人口數,原住民35-44歲大學院校人口數,原住民35-44歲專科人口數,原住民35-44歲高中職人口數,原住民35-44歲國中初職人口數,原住民35-44歲小學人口數,原住民35-44歲自修人口數,原住民35-44歲不識字人口數,原住民35-44歲未詳人口數,原住民45-54歲博士人口數,原住民45-54歲碩士人口數,原住民45-54歲大學院校人口數,原住民45-54歲專科人口數,原住民45-54歲高中職人口數,原住民45-54歲國中初職人口數,原住民45-54歲小學人口數,原住民45-54歲自修人口數,原住民45-54歲不識字人口數,原住民45-54歲未詳人口數,原住民55-64歲博士人口數,原住民55-64歲碩士人口數,原住民55-64歲大學院校人口數,原住民55-64歲專科人口數,原住民55-64歲高中職人口數,原住民55-64歲國中初職人口數,原住民55-64歲小學人口數,原住民55-64歲自修人口數,原住民55-64歲不識字人口數,原住民55-64歲未詳人口數,原住民65歲以上博士人口數,原住民65歲以上碩士人口數,原住民65歲以上大學院校人口數,原住民65歲以上專科人口數,原住民65歲以上高中職人口數,原住民65歲以上國中初職人口數,原住民65歲以上小學人口數,原住民65歲以上自修人口數,原住民65歲以上不識字人口數,原住民65歲以上未詳人口數,資料時間","04/26
   "
229,100年6月臺東縣統計區原住民15歲以上人口十歲年齡組與性別與婚姻狀況人口統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"二級發布區代碼,原住民男性15-24歲未婚人口數,原住民男性15-24歲有偶人口數,原住民男性15-24歲離婚人口數,原住民男性15-24歲喪偶人口數,原住民男性25-34歲未婚人口數,原住民男性25-34歲有偶人口數,原住民男性25-34歲離婚人口數,原住民男性25-34歲喪偶人口數,原住民男性35-44歲未婚人口數,原住民男性35-44歲有偶人口數,原住民男性35-44歲離婚人口數,原住民男性35-44歲喪偶人口數,原住民男性45-54歲未婚人口數,原住民男性45-54歲有偶人口數,原住民男性45-54歲離婚人口數,原住民男性45-54歲喪偶人口數,原住民男性55-64歲未婚人口數,原住民男性55-64歲有偶人口數,原住民男性55-64歲離婚人口數,原住民男性55-64歲喪偶人口數,原住民男性65歲以上未婚人口數,原住民男性65歲以上有偶人口數,原住民男性65歲以上離婚人口數,原住民男性65歲以上喪偶人口數,原住民女性15-24歲未婚人口數,原住民女性15-24歲有偶人口數,原住民女性15-24歲離婚人口數,原住民女性15-24歲喪偶人口數,原住民女性25-34歲未婚人口數,原住民女性25-34歲有偶人口數,原住民女性25-34歲離婚人口數,原住民女性25-34歲喪偶人口數,原住民女性35-44歲未婚人口數,原住民女性35-44歲有偶人口數,原住民女性35-44歲離婚人口數,原住民女性35-44歲喪偶人口數,原住民女性45-54歲未婚人口數,原住民女性45-54歲有偶人口數,原住民女性45-54歲離婚人口數,原住民女性45-54歲喪偶人口數,原住民女性55-64歲未婚人口數,原住民女性55-64歲有偶人口數,原住民女性55-64歲離婚人口數,原住民女性55-64歲喪偶人口數,原住民女性65歲以上未婚人口數,原住民女性65歲以上有偶人口數,原住民女性65歲以上離婚人口數,原住民女性65歲以上喪偶人口數,資料時間","04/26
   "
230,error,OD_OpenData_DealData.aspx?s=9373C834FAF91389,,,,,11,,,"04/26
   "
231,100年6月臺東縣統計區原住民人口指標_二級發布區.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"二級發布區代碼,原住民人口比率,原住民人口扶養比,原住民人口扶幼比,原住民人口扶老比,原住民人口老化指數,資料時間","04/26
   "
232,100年6月臺東縣統計區原住民人口統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"二級發布區代碼,原住民人口數,原住民男性人口數,原住民女性人口數,平地原住民人口數,平地原住民男性人口數,平地原住民女性人口數,山地原住民人口數,山地原住民男性人口數,山地原住民女性人口數,非原住民人口數,資料時間","04/26
   "
233,100年6月臺東縣統計區原住民十歲年齡組人口統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"二級發布區代碼,原住民0-9歲人口數,原住民10-19歲人口數,原住民20-29歲人口數,原住民30-39歲人口數,原住民40-49歲人口數,原住民50-59歲人口數,原住民60-69歲人口數,原住民70-79歲人口數,原住民80-89歲人口數,原住民90-99歲人口數,原住民100歲以上人口數,資料時間","04/26
   "
234,100年6月臺東縣統計區原住民十歲年齡組性別人口統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"二級發布區代碼,原住民0-9歲男性人口數,原住民0-9歲女性人口數,原住民10-19歲男性人口數,原住民10-19歲女性人口數,原住民20-29歲男性人口數,原住民20-29歲女性人口數,原住民30-39歲男性人口數,原住民30-39歲女性人口數,原住民40-49歲男性人口數,原住民40-49歲女性人口數,原住民50-59歲男性人口數,原住民50-59歲女性人口數,原住民60-69歲男性人口數,原住民60-69歲女性人口數,原住民70-79歲男性人口數,原住民70-79歲女性人口數,原住民80-89歲男性人口數,原住民80-89歲女性人口數,原住民90-99歲男性人口數,原住民90-99歲女性人口數,原住民100歲以上男性人口數,原住民100歲以上女性人口數,資料時間","04/26
   "
235,100年6月臺東縣統計區原住民戶數統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"二級發布區代碼,原住民戶數,平地原住民戶數,山地原住民戶數,資料時間","04/26
   "
236,100年6月臺東縣統計區醫療院所統計_一級發布區.csv,臺東縣衛生局,臺東縣政府,,,約1筆,11,,"二級發布區代碼,一級發布區代碼,醫療院所家數,醫療院所床數,醫療院所平均每家服務人數,醫療院所平均每千人擁有病床數,資料時間","04/26
   "
237,100年6月臺東縣統計區醫療院所統計_二級發布區.csv,臺東縣衛生局,臺東縣政府,,,約1筆,11,,"二級發布區代碼,醫療院所家數,醫療院所床數,醫療院所平均每家服務人數,醫療院所平均每千人擁有病床數,資料時間","04/26
   "
238,100年6月臺東縣統計區醫療院所統計_最小統計區.csv,臺東縣衛生局,臺東縣政府,,,約1筆,11,,"二級發布區代碼,一級發布區代碼,最小統計區代碼,醫療院所家數,醫療院所床數,醫療院所平均每家服務人數,醫療院所平均每千人擁有病床數,資料時間","04/26
   "
239,100年6月臺東縣統計區護產機構統計_一級發布區.csv,臺東縣衛生局,臺東縣政府,,,約1筆,11,,"二級發布區代碼,一級發布區代碼,護產機構家數,護產機構病床數,護產機構平均每家服務人數,護產機構平均每千人擁有病床數,資料時間","04/26
   "
240,100年6月臺東縣統計區護產機構統計_二級發布區.csv,臺東縣衛生局,臺東縣政府,,,約1筆,11,,"二級發布區代碼,護產機構家數,護產機構病床數,護產機構平均每家服務人數,護產機構平均每千人擁有病床數,資料時間","04/26
   "
241,100年6月臺東縣統計區護產機構統計_最小統計區.csv,臺東縣衛生局,臺東縣政府,,,約1筆,11,,"二級發布區代碼,一級發布區代碼,最小統計區代碼,護產機構家數,護產機構病床數,護產機構平均每家服務人數,護產機構平均每千人擁有病床數,資料時間","04/26
   "
242,100年8月全國單歲年齡組學齡人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0歲人口數,0歲男性人口數,0歲女性人口數,1歲人口數,1歲男性人口數,1歲女性人口數,2歲人口數,2歲男性人口數,2歲女性人口數,3歲人口數,3歲男性人口數,3歲女性人口數,4歲人口數,4歲男性人口數,4歲女性人口數,5歲人口數,5歲男性人口數,5歲女性人口數,6歲人口數,6歲男性人口數,6歲女性人口數,7歲人口數,7歲男性人口數,7歲女性人口數,8歲人口數,8歲男性人口數,8歲女性人口數,9歲人口數,9歲男性人口數,9歲女性人口數,10歲人口數,10歲男性人口數,10歲女性人口數,11歲人口數,11歲男性人口數,11歲女性人口數,12歲人口數,12歲男性人口數,12歲女性人口數,13歲人口數,13歲男性人口數,13歲女性人口數,14歲人口數,14歲男性人口數,14歲女性人口數,15歲人口數,15歲男性人口數,15歲女性人口數,16歲人口數,16歲男性人口數,16歲女性人口數,17歲人口數,17歲男性人口數,17歲女性人口數,18歲人口數,18歲男性人口數,18歲女性人口數,19歲人口數,19歲男性人口數,19歲女性人口數,20歲人口數,20歲男性人口數,20歲女性人口數,21歲人口數,21歲男性人口數,21歲女性人口數,22歲人口數,22歲男性人口數,22歲女性人口數,23歲人口數,23歲男性人口數,23歲女性人口數,24歲人口數,24歲男性人口數,24歲女性人口數,25歲人口數,25歲男性人口數,25歲女性人口數,26歲人口數,26歲男性人口數,26歲女性人口數,資料時間","04/26
   "
243,100年8月全國單歲年齡組學齡人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0歲人口數,0歲男性人口數,0歲女性人口數,1歲人口數,1歲男性人口數,1歲女性人口數,2歲人口數,2歲男性人口數,2歲女性人口數,3歲人口數,3歲男性人口數,3歲女性人口數,4歲人口數,4歲男性人口數,4歲女性人口數,5歲人口數,5歲男性人口數,5歲女性人口數,6歲人口數,6歲男性人口數,6歲女性人口數,7歲人口數,7歲男性人口數,7歲女性人口數,8歲人口數,8歲男性人口數,8歲女性人口數,9歲人口數,9歲男性人口數,9歲女性人口數,10歲人口數,10歲男性人口數,10歲女性人口數,11歲人口數,11歲男性人口數,11歲女性人口數,12歲人口數,12歲男性人口數,12歲女性人口數,13歲人口數,13歲男性人口數,13歲女性人口數,14歲人口數,14歲男性人口數,14歲女性人口數,15歲人口數,15歲男性人口數,15歲女性人口數,16歲人口數,16歲男性人口數,16歲女性人口數,17歲人口數,17歲男性人口數,17歲女性人口數,18歲人口數,18歲男性人口數,18歲女性人口數,19歲人口數,19歲男性人口數,19歲女性人口數,20歲人口數,20歲男性人口數,20歲女性人口數,21歲人口數,21歲男性人口數,21歲女性人口數,22歲人口數,22歲男性人口數,22歲女性人口數,23歲人口數,23歲男性人口數,23歲女性人口數,24歲人口數,24歲男性人口數,24歲女性人口數,25歲人口數,25歲男性人口數,25歲女性人口數,26歲人口數,26歲男性人口數,26歲女性人口數,資料時間","04/26
   "
244,100年9月行政區15歲以上人口五歲年齡組統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,15-19歲人口數,20-24歲人口數,25-29歲人口數,30-34歲人口數,35-39歲人口數,40-44歲人口數,45-49歲人口數,50-54歲人口數,55-59歲人口數,60-64歲人口數,65歲以上人口數,資料時間","04/26
   "
245,100年9月行政區15歲以上人口五歲年齡組統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,15-19歲人口數,20-24歲人口數,25-29歲人口數,30-34歲人口數,35-39歲人口數,40-44歲人口數,45-49歲人口數,50-54歲人口數,55-59歲人口數,60-64歲人口數,65歲以上人口數,資料時間","04/26
   "
246,100年9月行政區人口指標_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間","04/26
   "
247,100年9月行政區人口指標_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間","04/26
   "
248,100年9月行政區人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,戶數,人口數,男性人口數,女性人口數,資料時間","04/26
   "
249,100年9月行政區人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,戶數,人口數,男性人口數,女性人口數,資料時間","04/26
   "
250,100年9月行政區十歲年齡組人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-9歲人口數,10-19歲人口數,20-29歲人口數,30-39歲人口數,40-49歲人口數,50-59歲人口數,60-69歲人口數,70-79歲人口數,80-89歲人口數,90-99歲人口數,100歲以上人口數,資料時間","04/26
   "
251,100年9月行政區十歲年齡組人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-9歲人口數,10-19歲人口數,20-29歲人口數,30-39歲人口數,40-49歲人口數,50-59歲人口數,60-69歲人口數,70-79歲人口數,80-89歲人口數,90-99歲人口數,100歲以上人口數,資料時間","04/26
   "
252,100年9月行政區十歲年齡組性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-9歲人口數,0-9歲男性人口數,0-9歲女性人口數,10-19歲人口數,10-19歲男性人口數,10-19歲女性人口數,20-29歲人口數,20-29歲男性人口數,20-29歲女性人口數,30-39歲人口數,30-39歲男性人口數,30-39歲女性人口數,40-49歲人口數,40-49歲男性人口數,40-49歲女性人口數,50-59歲人口數,50-59歲男性人口數,50-59歲女性人口數,60-69歲人口數,60-69歲男性人口數,60-69歲女性人口數,70-79歲人口數,70-79歲男性人口數,70-79歲女性人口數,80-89歲人口數,80-89歲男性人口數,80-89歲女性人口數,90-99歲人口數,90-99歲男性人口數,90-99歲女性人口數,100歲以上人口數,100歲以上男性人口數,100歲以上女性人口數,資料時間","04/26
   "
253,error,OD_OpenData_DealData.aspx?s=3D06E532B0D8316C,,,,,11,,,"04/26
   "
254,100年9月行政區三段年齡組性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-14歲人口數,0-14歲男性人口數,0-14歲女性人口數,15-64歲人口數,15-64歲男性人口數,15-64歲女性人口數,65歲以上人口數,65歲以上男性人口數,65歲以上女性人口數,資料時間","04/26
   "
255,100年9月行政區三段年齡組性別人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-14歲人口數,0-14歲男性人口數,0-14歲女性人口數,15-64歲人口數,15-64歲男性人口數,15-64歲女性人口數,65歲以上人口數,65歲以上男性人口數,65歲以上女性人口數,資料時間","04/26
   "
256,100年9月行政區五歲年齡組人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,12,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-4歲人口數,5-9歲人口數,10-14歲人口數,15-19歲人口數,20-24歲人口數,25-29歲人口數,30-34歲人口數,35-39歲人口數,40-44歲人口數,45-49歲人口數,50-54歲人口數,55-59歲人口數,60-64歲人口數,65-69歲人口數,70-74歲人口數,75-79歲人口數,80-84歲人口數,85-89歲人口數,90-94歲人口數,95-99歲人口數,100歲以上人口數,資料時間","04/26
   "
257,100年9月行政區五歲年齡組人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-4歲人口數,5-9歲人口數,10-14歲人口數,15-19歲人口數,20-24歲人口數,25-29歲人口數,30-34歲人口數,35-39歲人口數,40-44歲人口數,45-49歲人口數,50-54歲人口數,55-59歲人口數,60-64歲人口數,65-69歲人口數,70-74歲人口數,75-79歲人口數,80-84歲人口數,85-89歲人口數,90-94歲人口數,95-99歲人口數,100歲以上人口數,資料時間","04/26
   "
258,100年9月行政區五歲年齡組性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-4歲人口數,0-4歲男性人口數,0-4歲女性人口數,5-9歲人口數,5-9歲男性人口數,5-9歲女性人口數,10-14歲人口數,10-14歲男性人口數,10-14歲女性人口數,15-19歲人口數,15-19歲男性人口數,15-19歲女性人口數,20-24歲人口數,20-24歲男性人口數,20-24歲女性人口數,25-29歲人口數,25-29歲男性人口數,25-29歲女性人口數,30-34歲人口數,30-34歲男性人口數,30-34歲女性人口數,35-39歲人口數,35-39歲男性人口數,35-39歲女性人口數,40-44歲人口數,40-44歲男性人口數,40-44歲女性人口數,45-49歲人口數,45-49歲男性人口數,45-49歲女性人口數,50-54歲人口數,50-54歲男性人口數,50-54歲女性人口數,55-59歲人口數,55-59歲男性人口數,55-59歲女性人口數,60-64歲人口數,60-64歲男性人口數,60-64歲女性人口數,65-69歲人口數,65-69歲男性人口數,65-69歲女性人口數,70-74歲人口數,70-74歲男性人口數,70-74歲女性人口數,75-79歲人口數,75-79歲男性人口數,75-79歲女性人口數,80-84歲人口數,80-84歲男性人口數,80-84歲女性人口數,85-89歲人口數,85-89歲男性人口數,85-89歲女性人口數,90-94歲人口數,90-94歲男性人口數,90-94歲女性人口數,95-99歲人口數,95-99歲男性人口數,95-99歲女性人口數,100歲以上人口數,100歲以上男性人口數,100歲以上女性人口數,資料時間","04/26
   "
259,100年9月行政區五歲年齡組性別人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-4歲人口數,0-4歲男性人口數,0-4歲女性人口數,5-9歲人口數,5-9歲男性人口數,5-9歲女性人口數,10-14歲人口數,10-14歲男性人口數,10-14歲女性人口數,15-19歲人口數,15-19歲男性人口數,15-19歲女性人口數,20-24歲人口數,20-24歲男性人口數,20-24歲女性人口數,25-29歲人口數,25-29歲男性人口數,25-29歲女性人口數,30-34歲人口數,30-34歲男性人口數,30-34歲女性人口數,35-39歲人口數,35-39歲男性人口數,35-39歲女性人口數,40-44歲人口數,40-44歲男性人口數,40-44歲女性人口數,45-49歲人口數,45-49歲男性人口數,45-49歲女性人口數,50-54歲人口數,50-54歲男性人口數,50-54歲女性人口數,55-59歲人口數,55-59歲男性人口數,55-59歲女性人口數,60-64歲人口數,60-64歲男性人口數,60-64歲女性人口數,65-69歲人口數,65-69歲男性人口數,65-69歲女性人口數,70-74歲人口數,70-74歲男性人口數,70-74歲女性人口數,75-79歲人口數,75-79歲男性人口數,75-79歲女性人口數,80-84歲人口數,80-84歲男性人口數,80-84歲女性人口數,85-89歲人口數,85-89歲男性人口數,85-89歲女性人口數,90-94歲人口數,90-94歲男性人口數,90-94歲女性人口數,95-99歲人口數,95-99歲男性人口數,95-99歲女性人口數,100歲以上人口數,100歲以上男性人口數,100歲以上女性人口數,資料時間","04/26
   "
260,100年9月行政區分齡兒童及少年性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-5歲兒童人口數,0-5歲兒童男性人口數,0-5歲兒童女性人口數,6-11歲兒童人口數,6-11歲兒童男性人口數,6-11歲兒童女性人口數,12-17歲少年人口數,12-17歲少年男性人口數,12-17歲少年女性人口數,資料時間","04/26
   "
261,100年9月行政區分齡兒童及少年性別人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-5歲兒童人口數,0-5歲兒童男性人口數,0-5歲兒童女性人口數,6-11歲兒童人口數,6-11歲兒童男性人口數,6-11歲兒童女性人口數,12-17歲少年人口數,12-17歲少年男性人口數,12-17歲少年女性人口數,資料時間","04/26
   "
262,100年9月行政區原住民人口指標_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,原住民人口比率,原住民人口扶養比,原住民人口扶幼比,原住民人口扶老比,原住民人口老化指數,資料時間","04/26
   "
263,100年9月行政區原住民人口指標_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,原住民人口比率,原住民人口扶養比,原住民人口扶幼比,原住民人口扶老比,原住民人口老化指數,資料時間","04/26
   "
264,100年9月行政區原住民人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,原住民人口數,原住民男性人口數,原住民女性人口數,平地原住民人口數,平地原住民男性人口數,平地原住民女性人口數,山地原住民人口數,山地原住民男性人口數,山地原住民女性人口數,非原住民人口數,資料時間","04/26
   "
265,100年9月行政區原住民人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,原住民人口數,原住民男性人口數,原住民女性人口數,平地原住民人口數,平地原住民男性人口數,平地原住民女性人口數,山地原住民人口數,山地原住民男性人口數,山地原住民女性人口數,非原住民人口數,資料時間","04/26
   "
266,100年9月行政區原住民十歲年齡組人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,原住民0-9歲人口數,原住民10-19歲人口數,原住民20-29歲人口數,原住民30-39歲人口數,原住民40-49歲人口數,原住民50-59歲人口數,原住民60-69歲人口數,原住民70-79歲人口數,原住民80-89歲人口數,原住民90-99歲人口數,原住民100歲以上人口數,資料時間","04/26
   "
267,100年9月行政區原住民十歲年齡組人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,原住民0-9歲人口數,原住民10-19歲人口數,原住民20-29歲人口數,原住民30-39歲人口數,原住民40-49歲人口數,原住民50-59歲人口數,原住民60-69歲人口數,原住民70-79歲人口數,原住民80-89歲人口數,原住民90-99歲人口數,原住民100歲以上人口數,資料時間","04/26
   "
268,100年9月行政區原住民十歲年齡組性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,原住民0-9歲男性人口數,原住民0-9歲女性人口數,原住民10-19歲男性人口數,原住民10-19歲女性人口數,原住民20-29歲男性人口數,原住民20-29歲女性人口數,原住民30-39歲男性人口數,原住民30-39歲女性人口數,原住民40-49歲男性人口數,原住民40-49歲女性人口數,原住民50-59歲男性人口數,原住民50-59歲女性人口數,原住民60-69歲男性人口數,原住民60-69歲女性人口數,原住民70-79歲男性人口數,原住民70-79歲女性人口數,原住民80-89歲男性人口數,原住民80-89歲女性人口數,原住民90-99歲男性人口數,原住民90-99歲女性人口數,原住民100歲以上男性人口數,原住民100歲以上女性人口數,資料時間","04/26
   "
269,100年9月行政區原住民十歲年齡組性別人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,原住民0-9歲男性人口數,原住民0-9歲女性人口數,原住民10-19歲男性人口數,原住民10-19歲女性人口數,原住民20-29歲男性人口數,原住民20-29歲女性人口數,原住民30-39歲男性人口數,原住民30-39歲女性人口數,原住民40-49歲男性人口數,原住民40-49歲女性人口數,原住民50-59歲男性人口數,原住民50-59歲女性人口數,原住民60-69歲男性人口數,原住民60-69歲女性人口數,原住民70-79歲男性人口數,原住民70-79歲女性人口數,原住民80-89歲男性人口數,原住民80-89歲女性人口數,原住民90-99歲男性人口數,原住民90-99歲女性人口數,原住民100歲以上男性人口數,原住民100歲以上女性人口數,資料時間","04/26
   "
270,100年第1季行政區全國身心障礙者人數統計_鄉鎮市區_臺東縣.csv,臺東縣政府社會處,臺東縣政府,,,約1筆,12,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,總計-計,總計-男,總計-女,資料時間","04/26
   "
271,100年第1季行政區低收入戶戶數及人數統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,總計-戶數(戶長性別)-計,總計-戶數(戶長性別)-男,總計-戶數(戶長性別)-女,總計-人數-計,總計-人數-男,總計-人數-女,資料時間","04/26
   "
272,100年第1季行政區房貸統計分析表-(流量)_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,樣本數,平均授信餘額,平均授信額度,平均鑑估值,平均核貸成數,平均貸款利率,平均建物面積,資料時間","04/26
   "
273,error,OD_OpenData_DealData.aspx?s=BB6EF5E8704C5933,,,,,11,,,"04/26
   "
