編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
214,水域救援統計資料,彰化縣消防局,彰化縣政府,,,,14,376,編號、年、月、日、時、分、溺水地點鄉鎮市區、水域名稱、地名或地標、水域種類、N度、N分、N秒、E度、E分、E秒、死亡 人數、獲救 人數、失蹤 人數,
215,彰化縣縣管區域排水一覽表,彰化縣政府水利資源處,彰化縣政府,,,,47,439,鄉鎮、排水名稱、權責起終點,
216,彰化縣社會福利工作人員數,彰化縣政府社會處,彰化縣政府,,,,8,122,機關別、行政人員、社會工作人員、社會工作師(具公職)、專業人員、其他人員,
217,臺灣彰化地方法院106年度單位預算,臺灣彰化地方法院,彰化縣政府,,,,2,76,臺灣彰化地方法院106年度單位預算,
218,臺灣彰化地方法院105年度單位決算,臺灣彰化地方法院,彰化縣政府,,,,2,57,臺灣彰化地方法院105年度單位決算,
219,彰化縣政府民意信箱及1999資訊,彰化縣政府計畫處,彰化縣政府,,,,17,839,縣市名稱、縣市內1999電話、縣市外1999電話、縣市市政信箱網頁,
220,彰化縣國中小上網環境資料,彰化縣政府教育處,彰化縣政府,,,,7,115,學校名稱、一般班級數、身障特教班級、學生人數、WIFI環境,
221,彰化縣國中小網路頻寬統計,彰化縣政府教育處,彰化縣政府,,,,3,130,縣市別、學校名稱、電路連接種類、電路頻寬、集縮比,
222,彰化縣國小兒童課後照顧服務班人數統計(依學生性別),彰化縣政府教育處,彰化縣政府,,,,3,111,辦理方式、序號、學校名稱、全校參加課後照顧學生數(男)、全校參加課後照顧學生數(女),
223,彰化縣國小兒童課後照顧服務班(依年級區分),彰化縣政府教育處,彰化縣政府,,,,11,196,辦理方式、序號(B)、學校名稱(C)、低年級課後照顧班(融合班)開辦班數(D)、中年級課後照顧班(融合班)開辦班數(E)、高年級課後照顧班(融合班)開辦班數(F)、混合年級課後照顧班(融合班)開辦班數(G)、開班數合計(H)=D+E+F+G,
224,房地交易課稅情形季報表,彰化縣地方稅務局,彰化縣政府,,,,61,168,縣市別/項目、土地增值稅-一般用地-查定免稅件數、土地增值稅-一般用地-查定應稅件數、土地增值稅-一般用地-應納稅額、土地增值稅-自用住宅用地-查定件數、土地增值稅-自用住宅用地-應納稅額、契稅-買賣契稅-查定免稅件數、契稅-買賣契稅-查定應稅件數、契稅-買賣契稅-應納稅額,
225,彰化縣地方稅務局保有及管理個人資料之項目彙整表,彰化縣地方稅務局,彰化縣政府,,,,33,3456,個資項目編號、保有(管理)單位名稱、個人資料檔案名稱、蒐集、處理或利用個資之特定目的、蒐集、處理個資之法律依據、資料類別項目,
226,彰化縣地方稅務局違章案件處理情形統計表,彰化縣地方稅務局,彰化縣政府,,,,22,103,稅目別\處理別、免議件數、免罰件數、裁罰件數、裁罰金額,
227,社會福利團體免稅車輛數及稅額統計表,彰化縣地方稅務局,彰化縣政府,,,,18,144,縣（市）、機關（團體）數、總車輛數、總稅額、備註,
228,身心障礙免稅車輛數稅額統計表-每戶一輛,彰化縣地方稅務局,彰化縣政府,,,,18,153,汽缸排氣量、輛數-自用、輛數-營業、稅額-自用、稅額-營業,
229,身心障礙免稅車輛數稅額統計表-每人一輛,彰化縣地方稅務局,彰化縣政府,,,,20,112,汽缸排氣量、輛數-自用、輛數-營業、稅額-自用、稅額-營業,
230,全功能服務櫃檯服務件數統計表,彰化縣地方稅務局,彰化縣政府,,,,50,233,服  務  項  目、件數、,
231,彰化縣地價稅適用稅率,彰化縣地方稅務局,彰化縣政府,,,,38,163,起迄地價、級距、稅率、累進差額,
232,臺灣彰化地方法院107年度單位預算案,臺灣彰化地方法院,彰化縣政府,,,,5,71,,
233,彰化縣消防局起火建築物統計資料,彰化縣消防局,彰化縣政府,,,,13,79,區　 域　 別、建築物高度分1層至 5層、按  建  築  物  高  度  分6層至  12 層、按  建  築  物  高  度  分13層至  19層、按  建  築  物  高  度  分20層至 29層、按  建  築  物  高  度  分30層以上、按起火建築物 類 別 分獨 立住 宅、按 起 火 建 築 物 類 別 分集合住 宅、按 起 火 建 築 物 類 別 分 辦 公 建 築、按 起 火 建 築 物 類 別 分  商 業 建 築、按 起 火 建 築 物 類 別分複合建築、按 起 火 建 築 物 類 別分倉 庫、按 起 火 建 築 物 類 別分工 廠、按 起 火 建 築 物 類 別分寺 廟、按 起 火 建 築 物 類 別分其 他、按 起 火 建 築 物 類 別分住 宅、按 起 火 建 築 物 火 災 時 用 途 分 營 業場 所、按 起 火 建 築 物 火 災 時 用 途 分  作 業場 所、按 起 火 建 築 物 火 災 時 用 途 分倉 庫、按 起 火 建 築 物 火 災 時 用 途 分空屋或 修建中、按 起 火 建 築 物 火 災 時 用 途 分公 共 設 施、按 起 火 建 築 物 火 災 時 用 途 分其 他,
234,彰化縣消防局緊急救護急救服務統計資料,彰化縣消防局,彰化縣政府,,,,19,157,區域別、救護車輛數合計、救護車輛數一般救護車、救護車輛數加護救護車、救護出勤次數合計、送醫次數、未運送次數、急救送醫人次合計、非創傷類小計、非創傷類急病、非創傷類毒藥物中毒、非創傷類疑似一氧化碳中毒、非創傷類癲癇抽搐、非創傷類路倒、非創傷類行為急症精神異常、非創傷類孕婦急產、非創傷類溺水、非創傷類到院前心肺功能停止、非創傷類其他、創傷類小計、一般外傷、車禍受傷、墜落傷、穿刺傷、燒燙傷、電擊傷、生物咬螫傷、到院前心肺功能停止、其他,
235,彰化縣消防局火災人員死傷財損統計資料,彰化縣消防局,彰化縣政府,,,,2,103,區域 別、死亡人數男、死亡人數女、受傷人數男、受傷人數女、死 傷 原 因人合計、死傷原因 自殺、死傷原因火焰灼燒、死傷原因有害氣體、死傷原因跳樓、死傷原因外物擊中、死傷原因倒塌物壓到、死傷原因其他、死傷原因不明 因素、被毀損房間數、被毀損車輛數輛計、被毀損車輛數大型車、被毀損車輛數小型車、被毀損車輛數特種車車、被毀損車輛數機車、被毀損車輛數其他、財 物 損 失 情 形千元計、財 物 損 失 情 形千元房  屋、財 物 損 失 情 形千元 財物、被災戶保險情形保險戶數、被災戶保險情形保險金額 千元,
236,彰化縣流感疫苗接種合約醫療院所名冊,彰化縣衛生局,彰化縣政府,,,,19,300,十碼章、醫療院所名稱、縣市別、行政區、郵遞區號、地址、連絡電話、座標緯度、座標經度,
237,已登記公私有土地筆數面積,彰化縣溪湖地政事務所,彰化縣政府,,,,24,184,用地類別、使用編定使用地類別、面積合計、公有土地面積、私有土地面積、公私共有土地面積、筆數合計、公有土地筆數、私有土地筆數、公私共有土地筆數,
238,土地建物登記管理,彰化縣溪湖地政事務所,彰化縣政府,,,,122,196,登記原因、件數、土地筆數、土地面積、建物棟數、建物面積,
239,土地登記印鑑設置及使用情形統計,彰化縣溪湖地政事務所,彰化縣政府,,,,25,90,本期申請設置印鑑人數、本期註銷印鑑人數、累計設置印鑑人數、本期新增印鑑使用案件數、累計印鑑使用案件數,
240,徵解地政規費,彰化縣溪湖地政事務所,彰化縣政府,,,,120,155,規費名稱、本月徵收數、本年累計徵收數、本月解庫數、本年累計解庫數、備註,
241,未辦繼承登記土地建物列冊管理,彰化縣溪湖地政事務所,彰化縣政府,,,,19,127,年度、列冊管理土地筆數、列冊管理土地持分面積、列冊管理建物棟數、列冊管理建物持分面積、停止列管土地筆數、停止列冊管理土地持分面積、停止列冊管理建物棟數、停止列冊管理建物持分面積、列冊管理期滿移請國有財產署標售土地筆數、列冊管理期滿移請國有財產署標售土地持分面積、列冊管理期滿移請國有財產署標售建物棟數、列冊管理期滿移請國有財產署標售建物持分面積、截至本年底列冊管理土地筆數、截至本年底列冊管理土地持分面積、截至本年底列冊管理建物棟數、截至本年底列冊管理建物持分面積,
242,政府辦理行政罰鍰執行統計表,彰化縣溪湖地政事務所,彰化縣政府,,,,32,125,總金額、已收繳金額、收繳率、總件數、已收繳件數、件數執行率、移送強制執行金額、移送強制執行收繳金額、移送強制執行件數、移送強制執行收繳件數、取得執行憑證金額、取得執行憑證件數、被移送人依法應優先繳交稅費,
243,"政府因應印鑑證明停發,民眾申辦土地登記案件各項替代措施統計",彰化縣溪湖地政事務所,彰化縣政府,,,,39,139,本半年設置件數、累計申請設置印鑑卡總數、本半年申辦登記總件數、本半年以印鑑證明申請登記總件數、地政士簽證、當事人親自申辦、法院或民間公證人公證或認證後委託 他人代辦、使用土地登記印鑑卡,
244,地方政府地政人員人數異動,彰化縣溪湖地政事務所,彰化縣政府,,,,30,138,現有人數總計、現有男性、現有女性、女性比率、現有課長以上人員總計、現有課長以上人員(男)、現有課長以上人員(女)、現有課長以上人員女性比率、現有編制其他人員總計、現有編制其他人員(男)、現有編制其他人員(女)、現有編制其他人員女性比率、約聘僱人員總計、約聘僱人員(男)、約聘僱人員(女)、約聘僱人員女性比率、測量助理總計、測量助理(男)、測量助理(女)、測量助理女性比率、異動人數總計、異動人數(男)、異動人數(女)、退休人數總計、退休人數(男)、退休人數(女)、離職編制員額總計、離職編制員額(男)、離職編制員額(女)、離職約聘僱人員總計、離職約聘僱人員(男)、離職約聘僱人員(女)、離職測量助理總計、離職測量助理(男)、離職測量助理(女)、商調總計、商調(男)、商調(女)、辭職總計、辭職(男)、辭職(女)、其他離職原因總計、其他離職原因(男)、其他離職原因(女)、商調地政機關總計、商調地政機關(男)、商調地政機關(女)、商調非地政機關總計、商調非地政機關(男)、商調非地政機關(女),
245,外國人地權登記管理,彰化縣溪湖地政事務所,彰化縣政府,,,,120,132,登記類別、件數、土地筆數、土地面積、建物棟數、建物面積,
246,測量案件,彰化縣溪湖地政事務所,彰化縣政府,,,,141,214,鄉鎮市區、件數／筆(棟)／面積(張)、土地複丈及建物測量合計、土地複丈小計、土地分割、土地合併、土地鑑界、法院囑託土地複丈、其他土地複丈、建物測量小計、建物測量一般案件、建物門牌基地號勘查、法院囑託建物測量、地目變更、謄本合計、地籍圖、建物測量成果圖,
247,非都市土地使用分區與編定筆數面積,彰化縣溪湖地政事務所,彰化縣政府,,,,29,83,用地類別、總計筆數、總計面積、特定農業區筆數、特定農業區面積、一般農業區筆數、一般農業區面積、鄉村區筆數、鄉村區面積、工業區筆數、工業區面積、森林區筆數、森林區面積、山坡地保育區筆數、山坡地保育區面積、風景區筆數、風景區面積、河川區筆數、河川區面積、特定專用區筆數、特定專用區面積、國家公園區筆數、國家公園區面積,
248,非都市土地使用分區與編定筆數面積(區數),彰化縣溪湖地政事務所,彰化縣政府,,,,28,85,區數總計、特定農業區、一般農業區、鄉村區、工業區、森林區、山坡地保育區、風景區、河川區、特定專用區、國家公園區,
249,非都市土地變更編定筆數面積,彰化縣溪湖地政事務所,彰化縣政府,,,,26,66,使用地類別、總計筆數、總計面積、特定農業區筆數、特定農業區面積、一般農業區筆數、一般農業區面積、鄉村區筆數、鄉村區面積、工業區筆數、工業區面積、森林區筆數、森林區面積、山坡地保育區筆數、山坡地保育區面積、風景區筆數、風景區面積、河川區筆數、河川區面積、特定專用區筆數、特定專用區面積、國家公園區筆數、國家公園區面積,
250,非都市土地使用變更編定筆數面積,彰化縣溪湖地政事務所,彰化縣政府,,,,18,107,變更後編定、變更前筆數合計、變更前面積合計、變更前甲種建築用地筆數、變更前甲種建築用地面積、變更前乙種建築用地筆數、變更前乙種建築用地面積、變更前丙種建築用地筆數、變更前丙種建築用地面積、變更前丁種建築用地筆數、變更前丁種建築用地面積、變更前農牧用地筆數、變更前農牧用地面積、變更前林業用地筆數、變更前林業用地面積、變更前養殖用地筆數、變更前養殖用地面積、變更前鹽業用地筆數、變更前鹽業用地面積、變更前礦業用地筆數、變更前礦業用地面積、變更前窯業用地筆數、變更前窯業用地面積、變更前交通用地筆數、變更前交通用地面積、變更前水利用地筆數、變更前水利用地面積、變更前遊憩用地筆數、變更前遊憩用地面積、變更前古蹟保存用地筆數、變更前古蹟保存用地面積、變更前生態保護用地筆數、變更前生態保護用地面積、變更前國土保安用地筆數、變更前國土保安用地面積、變更前殯葬用地筆數、變更前殯葬用地面積、變更前特定目的事業用地筆數、變更前特定目的事業用地面積、變更前暫未編定用地筆數、變更前暫未編定用地面積、變更前其他用地筆數、變更前其他用地面積,
251,地籍清理成果,彰化縣溪湖地政事務所,彰化縣政府,,,,133,157,清理類型、已公告、受理(中)   申報數、完成申報數、受理(中)申請登記、完成登記、辦理標售、已標(讓)售、暫緩 標售、停止 標售、經二次標售未能標售、囑託國有登記、申領 價金、異議中   (含訴願)、公共設施用地,
252,清理流水編之登記名義人成果統計,彰化縣溪湖地政事務所,彰化縣政府,,,,155,159,清理類型、收件、已通知權利人辦理 統一編號更正、依土地法第73條之1規定列冊管理者、完成統一編號更正 或繼承登記,
253,實施平均地權重新規定地價申報地價情形,彰化縣溪湖地政事務所,彰化縣政府,,,,51,130,鄉鎮市區、應申報地價總筆數、應申報地價總面積、應申報地價總戶數、已申報地價筆數、已申報地價面積、已申報地價戶數、未申報地價筆數、未申報地價面積、未申報地價戶數、低於公告地價80%申報者筆數、低於公告地價80%申報者面積、按公告地價80%申報者筆數、按公告地價80%申報者面積、申報地價超過公告地價80％未滿100％者筆數、申報地價超過公告地價80％未滿100％者面積、按公告地價100%申報者筆數、按公告地價100%申報者面積、申報地價超過公告地價100％未滿120％者筆數、申報地價超過公告地價100％未滿120％者面積、高於公告地價120%申報者筆數、高於公告地價120%申報者面積、申報者地價情形合計筆數、申報者地價情形合計面積,
254,土地筆數面積公告土地現值,彰化縣溪湖地政事務所,彰化縣政府,,,,61,123,筆數／面積／公告土地現值總額、總計、溪 湖 鎮、埔 心 鄉、埔 鹽 鄉,
255,土地筆數面積公告地價,彰化縣溪湖地政事務所,彰化縣政府,,,,72,116,筆數／面積／公告地價總額、總計、溪 湖 鎮、埔 心 鄉、埔 鹽 鄉,
256,公告土地現值劃分地價區段及最高最低地價,彰化縣溪湖地政事務所,彰化縣政府,,,,72,140,鄉鎮市區、區段數合計、一般區段價區段數、繁榮街道路線價區段數、一般路線價區段數、最高一般區段價、最低一般區段價、最高繁榮街道路線價、最低繁榮街道路線價、最高一般路線價、最低一般路線價、最高宗地地價,
257,公告土地現值調整情形與公告土地現值比較分析,彰化縣溪湖地政事務所,彰化縣政府,,,,71,138,鄉鎮市區、原有區段數、現有區段數、地價未調整區段數、地價未調整區段數比率、地價上漲區段數、地價上漲區段比率、地價下跌區段數、地價下跌區段比率、上漲0-5%區段數、上漲5-10%區段數、上漲10-15%區段數、上漲15-20%區段數、上漲20-30%區段數、上漲30-40%區段數、上漲40-50%區段數、上漲50-60%區段數、上漲60-70%區段數、上漲70-80%區段數、上漲80-90%區段數、上漲90-100%區段數、上漲100-150%區段數、上漲150-200%區段數、上漲200-250%區段數、上漲250-300%區段數、上漲300-350%區段數、上漲350%以上區段數、下跌0-5%區段數、下跌5-10%區段數、下跌10-20%區段數、下跌20-30%區段數、下跌30-40%區段數、下跌40-50%區段數、下跌50%以上區段數,
258,都市計畫公共設施保留地(未徵收部份)公告土地現值調整情形與公告土地現值比較分析,彰化縣溪湖地政事務所,彰化縣政府,,,,82,145,鄉鎮市區、原有區段數、現有區段數、地價未調整區段數、地價未調整區段數比率、地價上漲區段數、地價上漲區段比率、地價下跌區段數、地價下跌區段比率、上漲0-5%區段數、上漲5-10%區段數、上漲10-15%區段數、上漲15-20%區段數、上漲20-30%區段數、上漲30-40%區段數、上漲40-50%區段數、上漲50-60%區段數、上漲60-70%區段數、上漲70-80%區段數、上漲80-90%區段數、上漲90-100%區段數、上漲100-150%區段數、上漲150-200%區段數、上漲200-250%區段數、上漲250-300%區段數、上漲300-350%區段數、上漲350%以上區段數、下跌0-5%區段數、下跌5-10%區段數、下跌10-20%區段數、下跌20-30%區段數、下跌30-40%區段數、下跌40-50%區段數、下跌50%以上區段數,
259,公告土地現值、公告地價最高(低)地價,彰化縣溪湖地政事務所,彰化縣政府,,,,113,260,公告土地現值／公告地價、鄉鎮市區、最高宗地地價地段、最高宗地地價地段地號、最高宗地地價土地位置、最高宗地地價區段號碼、最高宗地地價單價(元/平方公尺)、最高區段地價區段範圍、最高區段地價區段號碼、最高區段地價單價(元/平方公尺)、最低區段地價區段範圍、最低區段地價區段號碼、最低區段地價單價(元/平方公尺),
260,公告地價調整情形與公告地價比較分析表,彰化縣溪湖地政事務所,彰化縣政府,,,,65,147,鄉鎮市區、原有區段數、現有區段數、地價未調整區段數、地價未調整區段數比率、地價上漲區段數、地價上漲區段比率、地價下跌區段數、地價下跌區段比率、上漲0-5%區段數、上漲5-10%區段數、上漲10-15%區段數、上漲15-20%區段數、上漲20-30%區段數、上漲30-40%區段數、上漲40-50%區段數、上漲50-60%區段數、上漲60-70%區段數、上漲70-80%區段數、上漲80-90%區段數、上漲90-100%區段數、上漲100-150%區段數、上漲150-200%區段數、上漲200-250%區段數、上漲250-300%區段數、上漲300-350%區段數、上漲350%以上區段數、下跌0-5%區段數、下跌5-10%區段數、下跌10-20%區段數、下跌20-30%區段數、下跌30-40%區段數、下跌40-50%區段數、下跌50%以上區段數,
261,公告土地現值最高(低)地價表,彰化縣溪湖地政事務所,彰化縣政府,,,,76,119,鄉鎮市區、最高宗地地價地段、最高宗地地價地段地號、最高宗地地價土地位置、最高宗地地價區段號碼、最高宗地地價單價(元/平方公尺)、最高區段地價區段範圍、最高區段地價區段號碼、最高區段地價單價(元/平方公尺)、最低區段地價區段範圍、最低區段地價區段號碼、最低區段地價單價(元/平方公尺),
262,重新規定地價土地戶數統計,彰化縣溪湖地政事務所,彰化縣政府,,,,45,113,鄉鎮市區、總計戶數、公有戶數、私有戶數、公私有戶數,
263,重新規定地價土地公告地價面積筆數地價統計,彰化縣溪湖地政事務所,彰化縣政府,,,,115,186,面積／筆數／總地價、公告地價合計、公告地價10以下、公告地價11-50、公告地價51-100、公告地價101-150、公告地價151-200、公告地價201-250、公告地價251-300、公告地價301-375、公告地價376-450、公告地價451-525、公告地價526-600、公告地價601-700、公告地價701-800、公告地價801-900、公告地價901-1000、公告地價1001-1150、公告地價1151-1300、公告地價1301-1450、公告地價1451-1600、公告地價1601-1800、公告地價1801-2000、公告地價2001-2250、公告地價2251-2500、公告地價2501-2800、公告地價2801-3100、公告地價3101-3500、公告地價3501-3900、公告地價3901-4300、公告地價4301-4800、公告地價4801-5300、公告地價5301-5900、公告地價5901-6500、公告地價6501-7200、公告地價7201-7900、公告地價7901-8700、公告地價8701-9500、公告地價9501-10400、公告地價10401-11300、公告地價11301-12300、公告地價12301-13300、公告地價13301-14300、公告地價14301-15400、公告地價15401-16500、公告地價16501-18000、公告地價18001-20000、公告地價20001-22000、公告地價22001-24000、公告地價24001-27000,
264,非都市土地使用分區筆數面積公告土地現值統計,彰化縣溪湖地政事務所,彰化縣政府,,,,118,161,使用分區、筆數、筆數百分比、面積、面積百分比、公告土地現值總額、公告土地現值總額百分比,
265,公告地價劃分地價區段及最高低價統計,彰化縣溪湖地政事務所,彰化縣政府,,,,116,154,鄉鎮市區、一般區段價區段數、繁榮街道路線價區段數、一般路線價區段數、區段數合計、最高一般區段價、最低一般區段價、最高繁榮街道路線價、最低繁榮街道路線價、最高一般路線價、最低一般路線價、最高宗地地價,
266,非都市土地使用分區筆數面積公告地價統計,彰化縣溪湖地政事務所,彰化縣政府,,,,86,174,使用分區、筆數、筆數百分比、面積、面積百分比、公告土地現值總額、公告土地現值總額百分比,
267,不動產買賣案件實價登錄資訊,彰化縣溪湖地政事務所,彰化縣政府,,,,2192,1408,鄉鎮市區、交易標的、土地區段位置或建物區門牌、土地移轉總面積平方公尺、都市土地使用分區、非都市土地使用分區、非都市土地使用編定、交易年月日、交易筆棟數、移轉層次、總樓層數、建物型態、主要用途、主要建材、建築完成年月、建物移轉總面積平方公尺、建物現況格局-房、建物現況格局-廳、建物現況格局-衛、建物現況格局-隔間、有無管理組織、總價元、單價每平方公尺、車位類別、車位移轉總面積平方公尺、車位總價元、備註、編號,
268,土地筆數面積地價統計,彰化縣溪湖地政事務所,彰化縣政府,,,,75,239,公有／私有／公私共有、筆數、面積(公頃)、公告土地現值總額(千元)、公告地價總額(千元),
269,彰化縣工會名冊,彰化縣政府勞工處,彰化縣政府,,,,201,321,社團法人序號、工會名稱、聯絡電話、工會縣市、工會區域、工會地址、工會緯度、工會經度、備註、負責人、傳真,
270,各項稅捐實徵淨額與預算數及上年同期比較 -本月數,彰化縣地方稅務局,彰化縣政府,,,,3,79,稅目別、本月實徵淨額、本月分配預算數、本月實徵淨額占預算數百分比、上年同月實徵淨額、本月實徵淨額與上年同月比較_增減百分比,
271,彰化縣各年度地方稅實徵淨額-地價稅,彰化縣地方稅務局,彰化縣政府,,,,10,67,年度Year、實徵淨額Net Actual Collection,
272,彰化縣各年度地方稅實徵淨額-土地增值稅,彰化縣地方稅務局,彰化縣政府,,,,6,57,年度Year、實徵淨額Net Actual Collection,
273,彰化縣各年度地方稅實徵淨額-房屋稅,彰化縣地方稅務局,彰化縣政府,,,,3,56,年度Year、實徵淨額Net Actual Collection,
274,彰化縣各年度地方稅實徵淨額-使用牌照稅,彰化縣地方稅務局,彰化縣政府,,,,6,72,年度Year、實徵淨額Net Actual Collection,
275,彰化縣各年度地方稅實徵淨額-契稅,彰化縣地方稅務局,彰化縣政府,,,,1,50,年度Year、實徵淨額Net Actual Collection,
276,彰化縣各年度地方稅實徵淨額-印花稅,彰化縣地方稅務局,彰化縣政府,,,,2,54,年度Year、實徵淨額Net Actual Collection,
277,彰化縣各年度地方稅實徵淨額-娛樂稅,彰化縣地方稅務局,彰化縣政府,,,,3,76,年度Year、實徵淨額Net Actual Collection,
278,房屋標準單價表,彰化縣地方稅務局,彰化縣政府,,,,16,133,總層數、鋼骨造-第一類、鋼骨混凝土造-第一類、鋼骨鋼筋混凝土造-第一類、鋼骨造-第二類、鋼骨混凝土造-第二類、鋼骨鋼筋混凝土造-第二類、鋼骨造-第三類、鋼骨混凝土造-第三類、鋼骨鋼筋混凝土造-第三類、鋼骨造-第四類、鋼骨混凝土造-第四類、鋼骨鋼筋混凝土造-第四類、鋼筋混凝土造-第一類、預鑄混凝土造-第一類、鋼筋混凝土造-第二類、預鑄混凝土造-第二類、鋼筋混凝土造-第三類、預鑄混凝土造-第三類、鋼筋混凝土造-第四類、預鑄混凝土造-第四類、加強磚造-第一類、加強磚造-第二類、加強磚造-第三類、加強磚造-第四類、鋼鐵造200m*m以上-各種用途、鋼鐵造未達200m*m-各種用途、木造-各種用途、石造-各種用途、磚造-各種用途、土造-各種用途、竹造-各種用途,
279,房屋用途分類表,彰化縣地方稅務局,彰化縣政府,,,,8,99,構造-分類、用途、,
280,房屋用途相近歸類表 ,彰化縣地方稅務局,彰化縣政府,,,,6,52,未列房屋用途細類項目、歸類相近細類,
281,房屋耐用年數及折舊率標準表,彰化縣地方稅務局,彰化縣政府,,,,17,217,構造別、每年折舊率%、最低使用價格(殘值率%)、最高折舊年數(年),
282,房屋地段等級表,彰化縣地方稅務局,彰化縣政府,,,,8,59,等級、增減率,
283,房屋地段等級表附表,彰化縣地方稅務局,彰化縣政府,,,,11,53,級別及增減率、,
284,彰化縣地方稅務局代發他縣市稅捐機關作業統計表,彰化縣地方稅務局,彰化縣政府,,,,9,74,服務項目、臺北市、臺中市、基隆市、台南市、高雄市、新北市、宜蘭縣、桃園市、嘉義市、新竹縣、苗栗縣、南投縣、彰化縣、新竹市、雲林縣、嘉義縣、屏東縣、花蓮縣、臺東縣、金門縣、澎湖縣、連江縣,
285,他縣市稅捐機關代發彰化縣地方稅務局資料統計表,彰化縣地方稅務局,彰化縣政府,,,,3,61,服務項目、臺北市、臺中市、基隆市、台南市、高雄市、新北市、宜蘭縣、桃園市、嘉義市、新竹縣、苗栗縣、南投縣、彰化縣、新竹市、雲林縣、嘉義縣、屏東縣、花蓮縣、臺東縣、金門縣、澎湖縣、連江縣,
286,小客車使用牌照稅稅額表,彰化縣地方稅務局,彰化縣政府,,,,404,701,汽缸總排氣量、自用、營業,
287,大客車及貨車使用牌照稅稅額表,彰化縣地方稅務局,彰化縣政府,,,,394,713,汽缸總排氣量、大客車、貨車,
288,機車使用牌照稅稅額表,彰化縣地方稅務局,彰化縣政府,,,,415,697,汽缸總排氣量、機車,
289,完全以電能為動力之電動小客車使用牌照稅稅額表,彰化縣地方稅務局,彰化縣政府,,,,348,1143,馬達最大馬力-英制馬力(HP)、馬達最大馬力-公制馬力(PS)、自用、營業,
290,完全以電能為動力之電動機車使用牌照稅稅額表,彰化縣地方稅務局,彰化縣政府,,,,24,147,馬達最大馬力-英制馬力(HP)、馬達最大馬力-公制馬力(PS)、完全以電能為動力之電動機車,
291,彰化縣地方稅務局視訊合作單位資料,彰化縣地方稅務局,彰化縣政府,,,,21,104,編號、視訊服務合作單位,
292,彰化縣地方稅務局視訊服務統計表,彰化縣地方稅務局,彰化縣政府,,,,17,132,編號、視訊服務合作單位、服務件數,
293,彰化縣地方稅務局清理舊欠績效表,彰化縣地方稅務局,彰化縣政府,,,,19,68,稅目、未徵稅款轉結數、更正註銷數、逾徵收(執行)期間數、行政救濟中未徵數、應清理數、徵起數、製發執行憑證數、清理數、未徵數,
294,彰化縣地方稅務局防止新欠清理舊欠競賽成績,彰化縣地方稅務局,彰化縣政府,,,,23,90,機關別、總分、名次,
295,彰化縣地方稅務局欠稅（含違章罰鍰）移送執行表,彰化縣地方稅務局,彰化縣政府,,,,20,68,件數或金額、本年度滯納案件移送執行、以前年度滯納案件移送執行、本年度違章罰鍰案件移送執行、以前年度違章罰鍰案件移送執行,
296,彰化縣地方稅務局欠稅（含違章罰鍰）移送執行徵起績效表,彰化縣地方稅務局,彰化縣政府,,,,19,72,件數或金額、本年度滯納案件移送執行徵起、以前年度滯納案件移送執行徵起、本年度違章罰鍰案件移送執行徵起、以前年度違章罰鍰案件移送執行徵起,
297,彰化縣地方稅務局債權憑證移送執行徵起統計表,彰化縣地方稅務局,彰化縣政府,,,,17,67,件數或金額、本年度執行憑證再移送執行-滯納案件、本年度執行憑證再移送執行-違章罰鍰案件、以前年度執行憑證再移送執行-滯納案件、以前年度執行憑證再移送執行-違章罰鍰案件、本年度執行憑證再移送執行徵起-滯納案件、本年度執行憑證再移送執行徵起-違章罰鍰案件、以前年度執行憑證再移送執行徵起-滯納案件、以前年度執行憑證再移送執行徵起-違章罰鍰案件,
298,彰化縣地方稅務局各稅欠稅概況-按納稅義務人性別分,彰化縣地方稅務局,彰化縣政府,,,,18,75,稅目別、男性人數、女性人數、男性件數、女性件數、男性金額、女性金額,
299,彰化縣歷年地價稅累進起點地價,彰化縣地方稅務局,彰化縣政府,,,,22,86,年度、累進起點地價,
300,房屋稅籍統計表,彰化縣地方稅務局,彰化縣政府,,,,18,92,類別-構造、戶數、面積、現值,
301,彰化縣地方稅務局提起行政救濟件數統計表,彰化縣地方稅務局,彰化縣政府,,,,16,72,階段/稅目別、房屋稅、印花稅、使用牌照稅、土地增值稅、契稅、地價稅、娛樂稅、特別稅、臨時稅,
302,房屋稅徵績統計表,彰化縣地方稅務局,彰化縣政府,,,,0,47,查定數-戶(件)數、查定數-本稅、徵起數-戶(件)數、徵起數-本稅,
303,彰化縣地方稅務局人民申請案件期限表,彰化縣地方稅務局,彰化縣政府,,,,8,77,受理申辦服務項目、處理天數,
304,彰化縣地方稅務局資訊位置表,彰化縣地方稅務局,彰化縣政府,,,,5,77,項次、機關名稱、地址、電話,
305,彰化縣地方稅務局跨機關單一窗口服務績效表,彰化縣地方稅務局,彰化縣政府,,,,5,80,合作機關、合作服務項目、服務件數,
306,彰化縣地方稅務局滿意度一覽表,彰化縣地方稅務局,彰化縣政府,,,,11,118,面向、調查方式、問卷種類、調查項目、樣本數、滿意度,
307,彰化縣稅務行事曆,彰化縣地方稅務局,彰化縣政府,,,,13,117,日期、辦理事項,
