編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
348,105年10月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,,,67,,,,
349,105年11月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,,,67,,,,
350,羅東地政_103年已登記公私有土地筆數面積統計表,羅東地政事務所,宜蘭縣政府,,,24,,,,
351,羅東地政_104年已登記公私有土地筆數面積統計表,羅東地政事務所,宜蘭縣政府,,,24,,,,
352,105年已登記公私有土地筆數面積統計表,羅東地政事務所,宜蘭縣政府,,,,,,,
353,宜蘭縣工會組織名冊,勞工處,宜蘭縣政府,,,206,,,,
354,宜蘭縣視障按摩業者資料一覽表,勞工處,宜蘭縣政府,,,44,,,,
355,宜蘭縣私立就業服務機構名冊,勞工處,宜蘭縣政府,,,27,,,,
356,宜蘭縣就業服務平台一覽表,勞工處,宜蘭縣政府,,,18,,,,
357,宜蘭縣輔具服務單位,社會處,宜蘭縣政府,,,2,,,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、最後更新時間,
358,二手輔具資源整合交換中心,社會處,宜蘭縣政府,,,2,,,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、最後更新時間,
359,居家護理機構,社會處,宜蘭縣政府,,,11,,,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、最後更新時間,
360,AED設置場所,社會處,宜蘭縣政府,,,5,,,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、最後更新時間,
361,衛生所,社會處,宜蘭縣政府,,,13,,,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、最後更新時間,
