編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
567,臺中市政府警察局105年2月份交通事故資料,臺中市政府警察局,台中市政府,,,8314,0,8,臺中市政府警察局105年2月份交通事故資料\r\n,2018-05-07
568,臺中市政府警察局路口監視器,臺中市政府警察局,台中市政府,,,5337,60,75,位置、攝影機組,2018-05-07
569,臺中市警察局103年3月份交通事故資料,臺中市政府警察局,台中市政府,,,0,0,5,臺中市警察局103年3月份交通事故資料\r\n,2018-05-07
570,臺中市政府警察局105年5月份交通事故資料,臺中市政府警察局,台中市政府,,,9127,0,6,臺中市政府警察局105年5月份交通事故資料\r\n,2018-05-07
571,臺中市政府警察局105年1月份交通事故資料,臺中市政府警察局,台中市政府,,,10134,19,8,臺中市政府警察局105年1月份交通事故資料\r\n,2018-05-07
572,105年度臺中市地方總預算第1次追加(減)預算 ,臺中市政府主計處,台中市政府,,,0,0,5,105年度臺中市地方總預算第1次追加(減)預算相關預算書表\r\n,2018-05-07
573,臺中市103年2月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,8,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
574,臺中市政府警察局105年12月份交通事故資料,臺中市政府警察局,台中市政府,,,0,1,8,年、月、日、時、分、縣市、區、死、受傷、2-30、天候、光線、道路類別、速限、道路型態、事故位置、路面鋪裝、路面狀態、路面缺陷、障礙物、視距、號誌種類、號誌動作、分向設施、快車道或一般車道間、快慢車道間、路面邊線、事故類型及型態、主要肇因、受傷程度、主要傷處、保護裝備、行動電話、當事者區分(類別)、車輛用途、當事者行動狀態、駕駛資格情形、駕駛執照種類、飲酒情形、車輛撞擊部位最初、車輛撞擊部位其他、肇事因素個別、肇事因素主要、肇事逃逸、職業、旅次目的、車種、GPS座標X、GPS座標Y,2018-05-07
575,臺中市政府警察局105年3月份交通事故資料,臺中市政府警察局,台中市政府,,,9475,1,9,臺中市政府警察局105年3月份交通事故資料\r\n,2018-05-07
576,臺中市政府警察局105年7月份交通事故資料,臺中市政府警察局,台中市政府,,,9057,1,7,臺中市政府警察局105年7月份交通事故資料\r\n,2018-05-07
577,臺中市103年1月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,3,8,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
578,臺中市政府警察局105年11月份交通事故資料,臺中市政府警察局,台中市政府,,,0,3,7,年、月、日、時、分、縣市、區、死、受傷、2-30、天候、光線、道路類別、速限、道路型態、事故位置、路面鋪裝、路面狀態、路面缺陷、障礙物、視距、號誌種類、號誌動作、分向設施、快車道或一般車道間、快慢車道間、路面邊線、事故類型及型態、主要肇因、受傷程度、主要傷處、保護裝備、行動電話、當事者區分(類別)、車輛用途、當事者行動狀態、駕駛資格情形、駕駛執照種類、飲酒情形、車輛撞擊部位最初、車輛撞擊部位其他、肇事因素個別、肇事因素主要、肇事逃逸、職業、旅次目的、車種、GPS座標X、GPS座標Y\r\n,2018-05-07
579,臺中市103年3月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,6,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
580,臺中市103年4月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,8,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
581,臺中市常備兵役男家屬104年安家費暨三節生活扶助金統計表,臺中市政府民政局,台中市政府,,,58,0,2,臺中市常備兵役男家屬104年安家費暨三節生活扶助金統計表,2018-05-07
582,臺中市替代役役男家屬105年安家費暨三節生活扶助金統計表,臺中市政府民政局,台中市政府,,,87,1,9,臺中市替代役役男家屬105年安家費暨三節生活扶助金統計表,2018-05-07
583,臺中市政府警察局104年11月份交通事故資料,臺中市政府警察局,台中市政府,,,8871,1,7,臺中市政府警察局104年11月份交通事故資料\r\n,2018-05-07
584,臺中市103年8月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,10,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
585,臺中市103年9月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,5,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
586,臺中市103年11月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,6,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
587,105年臺中市統計年報-農林漁牧類,臺中市政府主計處,台中市政府,,,21,0,6,臺中市耕地面積、臺中市農戶人口數、臺中市稻米收穫面積及生產量、臺中市農產品收穫面積及生產量、臺中市漁業從業人員、臺中市漁戶數及漁戶人口數、臺中市現有動力漁船數、臺中市漁業生產量、臺中市水產養殖面積、臺中市現有家畜數、臺中市家畜屠宰頭數、臺中市乳母牛頭數及產乳量價值、臺中市現有家禽數量、臺中市水土保持處理面積、農林漁牧業普查臺中市概況、臺中市農路改善及維護工程、臺中市農田水利會灌溉排水受益地面積、臺中市遭難漁船數、臺中市遭難漁民數、臺中市森林主產物採伐面積及生產量、臺中市造林面積及數量,2018-05-07
589,臺中市政府警察局104年12月份交通事故資料,臺中市政府警察局,台中市政府,,,10108,0,7,臺中市政府警察局104年12月份交通事故資料\r\n,2018-05-07
590,臺中市路口號誌箱,臺中市政府交通局,台中市政府,,,5125,4,12,行政區、號誌位置,2018-05-07
591,臺中市道路中心線_TWD97,臺中市政府建設局,台中市政府,,,28891,58,64,圖名代碼、路名、地區、巷、弄、單雙向、左向車道數、右向車道數、速限、路寬、區分級別、長度、更新年度、備註,2018-06-01
592,106年臺中市統計年報-社會治安類,臺中市政府主計處,台中市政府,,,140,5,10,臺中市刑事案件、臺中市刑事案件類別統計、臺中市竊盜案件、臺中市暴力犯罪、臺中市兒童少年犯罪人數－案件及性別、臺中市違反毒品危害防制條例查獲數、臺中市經濟案件、臺中市違反社會秩序維護法案件、臺中市取締查處各類案件、臺中市防止及處理少年事件、臺中市警察機關處理集會遊行、臺中市舉發違反道路交通管理事件成果、臺中市警力配置,2018-06-14
593,臺中市104年1月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,3,3,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
594,臺中市104年3月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,5,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
595,臺中市104年5月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,6,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
596,臺中市104年7月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,6,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
597,臺中市104年9月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,6,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
598,臺中市104年11月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,6,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
599,臺中市103年6月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,5,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
600,臺中市103年7月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,7,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
601,臺中市103年10月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,5,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
602,臺中市103年12月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,7,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
603,臺中市政府警察局105年9月份交通事故資料,臺中市政府警察局,台中市政府,,,8992,3,7,臺中市政府警察局105年9月份交通事故資料\r\n,2018-05-07
604,臺中市政府警察局106年7月份交通事故資料,臺中市政府警察局,台中市政府,,,0,6,16,年、月、日、時、分、縣市、區、死、受傷、2-30、天候、光線、道路類別、速限、道路型態、事故位置、路面鋪裝、路面狀態、路面缺陷、障礙物、視距、號誌種類、號誌動作、分向設施、快車道或一般車道間、快慢車道間、路面邊線、事故類型及型態、主要肇因、受傷程度、主要傷處、保護裝備、行動電話、當事者區分(類別)、車輛用途、當事者行動狀態、駕駛資格情形、駕駛執照種類、飲酒情形、車輛撞擊部位最初、車輛撞擊部位其他、肇事因素個別、肇事因素主要、肇事逃逸、職業、旅次目的、車種、GPS座標X、GPS座標Y\r\n,2018-05-22
605,臺中市政府警察局106年6月份交通事故資料,臺中市政府警察局,台中市政府,,,0,3,10,年、月、日、時、分、縣市、區、死、受傷、2-30、天候、光線、道路類別、速限、道路型態、事故位置、路面鋪裝、路面狀態、路面缺陷、障礙物、視距、號誌種類、號誌動作、分向設施、快車道或一般車道間、快慢車道間、路面邊線、事故類型及型態、主要肇因、受傷程度、主要傷處、保護裝備、行動電話、當事者區分(類別)、車輛用途、當事者行動狀態、駕駛資格情形、駕駛執照種類、飲酒情形、車輛撞擊部位最初、車輛撞擊部位其他、肇事因素個別、肇事因素主要、肇事逃逸、職業、旅次目的、車種、GPS座標X、GPS座標Y\r\n,2018-05-22
606,臺中市客家社團名冊,臺中市政府客家事務委員會,台中市政府,,,45,1,8,社團名稱、郵遞區號、地址,2018-05-07
607,臺中市104年2月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,6,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
608,臺中市104年4月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,4,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
609,臺中市104年6月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,6,04-23274275,2018-05-07
610,臺中市104年8月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,7,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
611,臺中市104年10月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,5,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
612,臺中市104年12月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,4,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
613,臺中市105年4月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,4,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
614,臺中市105年6月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,5,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
615,臺中市105年8月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,5,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
616,臺中市105年10月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,11,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
617,臺中市政府警察局106年2月份交通事故資料,臺中市政府警察局,台中市政府,,,0,10,11,年、月、日、時、分、縣市、區、死、受傷、2-30、天候、光線、道路類別、速限、道路型態、事故位置、路面鋪裝、路面狀態、路面缺陷、障礙物、視距、號誌種類、號誌動作、分向設施、快車道或一般車道間、快慢車道間、路面邊線、事故類型及型態、主要肇因、受傷程度、主要傷處、保護裝備、行動電話、當事者區分(類別)、車輛用途、當事者行動狀態、駕駛資格情形、駕駛執照種類、飲酒情形、車輛撞擊部位最初、車輛撞擊部位其他、肇事因素個別、肇事因素主要、肇事逃逸、職業、旅次目的、車種、GPS座標X、GPS座標Y\r\n,2018-05-07
618,臺中市物理治療所及職能治療所,臺中市政府衛生局,台中市政府,,,22,0,8,機構名稱、地址、電話\r\n,2018-05-07
619,臺中市政府警察局106年4月分交通事故資料,臺中市政府警察局,台中市政府,,,0,11,17,年、月、日、時、分、縣市、區、死、受傷、2-30、天候、光線、道路類別、速限、道路型態、事故位置、路面鋪裝、路面狀態、路面缺陷、障礙物、視距、號誌種類、號誌動作、分向設施、快車道或一般車道間、快慢車道間、路面邊線、事故類型及型態、主要肇因、受傷程度、主要傷處、保護裝備、行動電話、當事者區分(類別)、車輛用途、當事者行動狀態、駕駛資格情形、駕駛執照種類、飲酒情形、車輛撞擊部位最初、車輛撞擊部位其他、肇事因素個別、肇事因素主要、肇事逃逸、職業、旅次目的、車種、GPS座標X、GPS座標Y\r\n,2018-05-22
620,臺中市106年8月份十大易肇事路口(段),臺中市政府警察局,台中市政府,,,0,1,20,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-31
621,106年臺中市統計年報-工商經濟類,臺中市政府主計處,台中市政府,,,135,5,17,臺中市商業登記家數與資本額、臺中市公司登記家數及資本額、臺中市公司登記家數及資本額－按組織別分、臺中市公司登記家數及資本額－按行業別分、臺中市營運中工廠家數、臺中市工廠登記家數－按地區別及行業別分、臺中市營利事業家數及營業額、臺中市公有批發市場、臺中市蔬菜水果毛豬批發交易量及交易金額、臺中市公有傳統零售市場 、臺中市公有超級市場、臺中市各瓦斯公司供應瓦斯戶數及供氣量、臺中市電力供應情形、工商及服務業普查臺中市概況 ,2018-06-14
622,臺中市禁止遊動廣告車輛停放路段,臺中市政府交通局,台中市政府,,,0,3,10,臺中市禁止遊動廣告車輛停放路段,2018-05-07
623,臺中市政府警察局106年1月份交通事故資料,臺中市政府警察局,台中市政府,,,0,29,32,年、月、日、時、分、縣市、區、死、受傷、2-30、天候、光線、道路類別、速限、道路型態、事故位置、路面鋪裝、路面狀態、路面缺陷、障礙物、視距、號誌種類、號誌動作、分向設施、快車道或一般車道間、快慢車道間、路面邊線、事故類型及型態、主要肇因、受傷程度、主要傷處、保護裝備、行動電話、當事者區分(類別)、車輛用途、當事者行動狀態、駕駛資格情形、駕駛執照種類、飲酒情形、車輛撞擊部位最初、車輛撞擊部位其他、肇事因素個別、肇事因素主要、肇事逃逸、職業、旅次目的、車種、,2018-05-16
624,臺中市105年2月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,5,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
625,臺中市105年1月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,3,9,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
626,臺中市105年3月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,5,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
627,臺中市105年5月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,8,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
628,臺中市105年7月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,6,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
629,臺中市105年9月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,7,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
630,臺中市105年12月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,0,12,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
631,臺中市道路調撥車道資訊,臺中市政府交通局,台中市政府,,,1,0,12,車道調撥時間起訖、異動說明、路段座標、道路路段編號,2018-05-07
632,臺中市執業獸醫師(佐)清冊,臺中市政府農業局,台中市政府,,,0,3,6,執業執照字號、獸醫師(佐)姓名、服務獸醫診療機構,2018-05-07
633,臺中市健康盒餐業者名冊,臺中市政府衛生局,台中市政府,,,0,1,5,區別 店家 盒餐名稱,2018-05-07
634,臺中市106年7月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,3,9,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-07
635,臺中市現行兒童預防接種時程,臺中市政府衛生局,台中市政府,,,23,1,14,疫苗項目、劑次、接種時程、備註,2018-05-07
636,臺中市居家護理所名冊,臺中市政府衛生局,台中市政府,,,0,1,6,機構名稱、地址、負責人、機構電話,2018-05-07
637,臺中市政府警察局106年8月份交通事故資料,臺中市政府警察局,台中市政府,,,0,1,10,年、月、日、時、分、縣市、區、死、受傷、2-30、天候、光線、道路類別、速限、道路型態、事故位置、路面鋪裝、路面狀態、路面缺陷、障礙物、視距、號誌種類、號誌動作、分向設施、快車道或一般車道間、快慢車道間、路面邊線、事故類型及型態、主要肇因、受傷程度、主要傷處、保護裝備、行動電話、當事者區分(類別)、車輛用途、當事者行動狀態、駕駛資格情形、駕駛執照種類、飲酒情形、車輛撞擊部位最初、車輛撞擊部位其他、肇事因素個別、肇事因素主要、肇事逃逸、職業、旅次目的、車種、GPS座標X、GPS座標Y\r\n,2018-05-22
638,臺中市政府警察局106年3月份交通事故資料,臺中市政府警察局,台中市政府,,,0,3,17,年、月、日、時、分、縣市、區、死、受傷、2-30、天候、光線、道路類別、速限、道路型態、事故位置、路面鋪裝、路面狀態、路面缺陷、障礙物、視距、號誌種類、號誌動作、分向設施、快車道或一般車道間、快慢車道間、路面邊線、事故類型及型態、主要肇因、受傷程度、主要傷處、保護裝備、行動電話、當事者區分(類別)、車輛用途、當事者行動狀態、駕駛資格情形、駕駛執照種類、飲酒情形、車輛撞擊部位最初、車輛撞擊部位其他、肇事因素個別、肇事因素主要、肇事逃逸、職業、旅次目的、車種、GPS座標X、GPS座標Y\r\n,2018-05-22
639,臺中市政府警察局106年5月分交通事故資料,臺中市政府警察局,台中市政府,,,0,3,10,年、月、日、時、分、縣市、區、死、受傷、2-30、天候、光線、道路類別、速限、道路型態、事故位置、路面鋪裝、路面狀態、路面缺陷、障礙物、視距、號誌種類、號誌動作、分向設施、快車道或一般車道間、快慢車道間、路面邊線、事故類型及型態、主要肇因、受傷程度、主要傷處、保護裝備、行動電話、當事者區分(類別)、車輛用途、當事者行動狀態、駕駛資格情形、駕駛執照種類、飲酒情形、車輛撞擊部位最初、車輛撞擊部位其他、肇事因素個別、肇事因素主要、肇事逃逸、職業、旅次目的、車種、GPS座標X、GPS座標Y\r\n,2018-05-22
640,臺中市救護車資料,臺中市政府衛生局,台中市政府,,,0,4,15,救護車設置機構、總機／傳真、聯絡人、手機\r\n,2018-07-06
641,106年臺中市國小學童齲齒門診名單,臺中市政府衛生局,台中市政府,,,0,6,6,國小學童齲齒門診名單,2018-05-07
642,臺中市各區衛生所預防接種時間及地點,臺中市政府衛生局,台中市政府,,,30,0,6,區域、衛生所、接種日、電話、地址,2018-05-07
643,106年臺中市統計年報-政府服務類,臺中市政府主計處,台中市政府,,,172,1,26,臺中市政府行政組織系統、臺中市各級機關學校正式預算員額、臺中市各級機關學校員工總人數、臺中市各級機關學校公教人員按官等別分、臺中市各級機關學校公教人員按教育程度分、臺中市各級機關學校公教人員按年齡分、臺中市各級機關學校公教人員按年資別分、臺中市各級機關學校進用身心障礙者及原住民人數 、臺中市各級民意代表人數、臺中市市長選舉概況、臺中市市議員選舉概況、臺中市自由地區增額立法委員區域選舉概況、臺中市原住民區長及區民代表選舉概況、臺中市政府國家賠償事件處理情形、臺中市辦理調解業務－方式別、臺中市辦理調解業務－案件別、臺中市調解委員會組織概況、臺中市議會現任公務人員數－按官等別分、臺中市議會現任公務人員數－按年齡與性別分、臺中市議會現任公務人員數－按教育程度別分、臺中市市議員—按年齡、性別分、臺中市市議員—按教育程度分、臺中市議會員工總人數\r\n,2018-06-14
644,臺中市身心障礙各區區公所窗口一覽表,臺中市政府衛生局,台中市政府,,,0,0,5,區公所、住址、承/協辦人、電話,2018-05-07
645,臺中市105年度違反醫療廣告統計資料,臺中市政府衛生局,台中市政府,,,0,1,6,違反法規、裁罰件數、刊載方式、違規樣態,2018-05-07
646,臺中市路邊停車格位資訊,臺中市政府交通局,台中市政府,,,0,16,25,臺中市路邊停車格位圖檔,2018-05-07
647,臺中市指定鑑定醫院清冊及窗口,臺中市政府衛生局,台中市政府,,,0,3,9,醫院名稱、一般鑑定窗口、居家鑑定窗口、聯絡電話、傳真號碼,2018-05-07
648,臺中市人行道固定設施-人行道劃設停車格,臺中市政府交通局,台中市政府,,,0,7,26,行政區、路段、路段起訖、格位類型,2018-05-07
649,106年臺中市和平區西醫巡迴醫療服務行程表,臺中市政府衛生局,台中市政府,,,11,0,6,地點、巡迴醫療時間、服務機構、服務機構電話\r\n,2018-05-07
650,臺中市立案產後護理之家名冊,臺中市政府衛生局,台中市政府,,,0,5,22,產後護理之家、地址、電話,2018-05-07
651,105年臺中市本土登革熱病例數,臺中市政府衛生局,台中市政府,,,1,2,16,編號、發病日、區別、里別、道路名稱、緯度座標、經度座標,2018-05-07
652,106年臺中市口腔癌篩檢醫療院所,臺中市政府衛生局,台中市政府,,,0,0,8,106年臺中市口腔癌篩檢醫療院所,2018-05-07
653,臺中市腸病毒重症責任醫院名冊,臺中市政府衛生局,台中市政府,,,13,0,7,醫療機構、區域、連絡電話、地址,2018-05-07
654,臺中市外籍勞工健康檢查指定醫院名冊,臺中市政府衛生局,台中市政府,,,0,0,6,區別、醫院名稱、聯絡電話、預約、服務科別、服務時間（建議請先電話洽詢）\r\n,2018-05-07
655,104-105年臺中市登革熱病媒蚊密度調查結果,臺中市政府衛生局,台中市政府,,,0,3,13,調查年度、調查日期、縣市、鄉鎮市區、村里、調查地區分類、機關代表地點、地點補充說明、調查人員種類、調查戶數、調查容器數合計、陽性容器數合計、布氏指數、布氏級數、緯度經度,2018-05-07
656,臺中市106年度違反醫療廣告統計資料,臺中市政府衛生局,台中市政府,,,0,3,6,違反法規、裁罰件數、刊載方式、違規樣態,2018-05-07
657,臺中市人工生殖機構通過許可名單,臺中市政府衛生局,台中市政府,,,0,0,5,臺中市人工生殖機構通過許可名單,2018-05-07
658,臺中市糖尿病共同照護網醫療院所,臺中市政府衛生局,台中市政府,,,0,0,3,臺中市糖尿病共同照護網醫療院所,2018-05-07
659,臺中市106年6月份十大易肇事路段(口),臺中市政府警察局,台中市政府,,,0,30,33,轄區分局、路口名稱、發生時間、主要肇因、件數,2018-05-31
660,臺中市健康促進醫院名單,臺中市政府衛生局,台中市政府,,,0,1,8,臺中市健康醫院認證通過名單,2018-05-07
661,臺中市結核病個案年齡別統計,臺中市政府衛生局,台中市政府,,,0,1,10,年度、0-44歲、45-64歲、≧65歲,2018-05-07
662,臺中市地價調查用建築改良物標準單價表,臺中市政府地政局,台中市政府,,,0,161,39,構造類別、地上樓層數、標準單價,2018-05-07
663,臺中市結核病個案發生監測統計,臺中市政府衛生局,台中市政府,,,0,1,7,年度、結核病發生數(人)、結核病發生率(每十萬人口),2018-05-07
664,臺中市青少年親善門診名單,臺中市政府衛生局,台中市政府,,,0,0,4,臺中市青少年親善門診名單,2018-05-07
665,106年臺中市大腸癌篩檢醫療院所,臺中市政府衛生局,台中市政府,,,0,1,8,106年臺中市大腸癌篩檢醫療院所,2018-05-07
666,臺中市104年度違反醫療廣告統計資料,臺中市政府衛生局,台中市政府,,,0,3,5,違反法規、裁罰件數、刊載方式、違規樣態,2018-05-07
667,104年臺中市消防安全設備檢修申報,臺中市政府消防局,台中市政府,,,0,0,6,臺中市消防安全設備檢修申報,2018-05-07
668,105年下半年度臺中市消防安全檢查列管對象,臺中市政府消防局,台中市政府,,,0,1,8,105年下半年度臺中市消防安全檢查列管對象,2018-05-07
669,臺中市消防安全設備查察處理(105年12月),臺中市政府消防局,台中市政府,,,0,1,6,臺中市消防安全設備查察處理(105年12月),2018-05-07
670,106年臺中市政府消防局住警器推廣執行成果,臺中市政府消防局,台中市政府,,,0,0,6,106年臺中市政府消防局住警器推廣執行成果,2018-05-07
671,臺中市政府警察局105年上半年各分局規劃巡邏箱線區塊統計一覽表,臺中市政府警察局,台中市政府,,,0,0,7,編號、單位、巡邏線數、巡邏箱數、巡邏區塊、巡邏箱數、巡邏箱總數,2018-05-07
672,臺中104年度農產面積及產量資料,臺中市政府農業局,台中市政府,,,0,0,8,期作、鄉鎮、作物、種植面積、收穫面積、每公頃收量、收量,2018-05-07
673,105年臺中市徵解地政規費,臺中市政府地政局,台中市政府,,,132,0,2,規費名稱、徵收數(元)、解庫數(元),2018-05-07
674,106年度臺中市地方總預算案附屬單位預算及綜計表,臺中市政府主計處,台中市政府,,,0,1,7,106年度臺中市地方總預算案附屬單位預算及綜計表各項表件,2018-05-07
675,臺中市合法地政士開業名冊,臺中市政府地政局,台中市政府,,,0,6,9,姓名，電話，開業證書字號，執照有效期限，事務所名稱，事務所地址。\r\n,2018-07-06
676,臺中市年度十大伴手禮,臺中市政府經濟發展局,台中市政府,,,102,49,26,"年度,類別,名稱",2018-05-07
677,臺中市政府衛生局抽驗蔬果.菇類.醬料檢驗結果,臺中市政府衛生局,台中市政府,,,0,6,14,類別、序號、樣品名稱、抽驗廠商名稱、廠商地址、檢驗項目、檢驗結果、標準、處辦情形,2018-05-07
678,104年臺中市義消人數統計表,臺中市政府消防局,台中市政府,,,0,1,8,臺中市義勇消防人員人數,2018-05-07
679,104年臺中市消防安全設備查察處理,臺中市政府消防局,台中市政府,,,0,1,5,臺中市消防安全設備查察處理,2018-05-07
680,台中市防焰性能認證廠商,臺中市政府消防局,台中市政府,,,0,1,9,場所名稱及地址,2018-05-07
681,臺中市非都市土地使用分區筆數面積公告土地現值表,臺中市政府地政局,台中市政府,,,0,3,7,使用分區、土地筆數、百分比、面積、公告土地現值總額,2018-05-07
682,臺中市政府警察局107年上半年設置巡邏箱及區(線)統計一覽表,臺中市政府警察局,台中市政府,,,0,0,11,統計單位名稱、巡邏線數、巡邏箱數、巡邏區塊數,2018-05-07
683,臺中市社會住宅基地地號及面積表,臺中市政府都市發展局,台中市政府,,,0,0,8,臺中市社會住宅基地地號及面積表,2018-05-07
684,臺中市針具交換執行點清冊,臺中市政府衛生局,台中市政府,,,98,0,7,清潔針具交換執行點名稱、電話、地址,2018-05-07
685,臺中市政府地方稅務局104年清理舊欠績效表,臺中市政府地方稅務局,台中市政府,,,0,6,13,稅目、件數、金額,2018-05-07
686,臺中市液化石油氣儲存場所,臺中市政府消防局,台中市政府,,,0,0,4,編號、商號名稱、地址、負責人、電話號碼、場所營業內容,2018-05-07
687,臺中市政府地方稅務局105年度防止新欠清理舊欠競賽成績,臺中市政府地方稅務局,台中市政府,,,0,6,13,機關別、金額、比率、得分、名次,2018-05-07
688,臺中市犯罪統計資訊,臺中市政府警察局,台中市政府,,,0,0,7,發生件數、破獲件數,2018-05-07
689,臺中市政府地方稅務局104年度防止新欠清理舊欠競賽成績,臺中市政府地方稅務局,台中市政府,,,0,6,12,機關別、金額、比率、得分、名次,2018-05-07
690,臺中市國家重要濕地-高美濕地資料,臺中市政府農業局,台中市政府,,,0,1,14,面積、中文名稱、類型、英文名稱、行政轄區、相關計畫、相關機關或單位、範圍、簡介、重要生態資源、瀕臨絕種的種類、珍貴稀有的種類、應予保育的種類,2018-06-04
691,臺中市政府警察局107年2月份交通事故資料,臺中市政府警察局,台中市政府,,,0,0,8,年、月、日、時、分、縣市、區、死、受傷、2-30、天候、光線、道路類別、速限、道路型態、事故位置、路面鋪裝、路面狀態、路面缺陷、障礙物、視距、號誌種類、號誌動作、分向設施、快車道或一般車道間、快慢車道間、路面邊線、事故類型及型態、主要肇因、受傷程度、主要傷處、保護裝備、行動電話、當事者區分(類別)、車輛用途、當事者行動狀態、駕駛資格情形、駕駛執照種類、飲酒情形、車輛撞擊部位最初、車輛撞擊部位其他、肇事因素個別、肇事因素主要、肇事逃逸、職業、旅次目的、車種、GPS座標X、GPS座標Y,2018-07-04
