編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
647,桃園市原住民族綜合發展基金貸款統計,原住民族行政局,桃園市政府,,,,31,89,"""項目別,件數,金額""",
648,專輔教師統計資料,教育局,桃園市政府,,,,127,87,階段別(階段別)、壹零肆學年度校數(壹零肆學年度校數)、壹零肆學年度人數(壹零肆學年度人數)、壹零伍學年度校數(壹零伍學年度校數)、壹零伍學年度人數(壹零伍學年度人數),
649,桃園市103年度各月公寓大廈管理組織報備數量,都市發展局,桃園市政府,,,,403,319,月份、報備件數,
650,桃園市獸醫診療機構名冊,農業局,桃園市政府,,,,391,601,地區(地區)、名稱(名稱)、地址(地址)、電話(電話),
651,桃園捷運首末班車時刻表,桃園捷運公司,桃園市政府,,,,8839,595,FirstLastTimetableList(捷運首末班車時刻表)、UpdateTime(更新日期時間)、FirstLastTimetables(首末班車時刻表資訊)、FirstLastTimetable(首末班車時刻表資料)、LineNo(首末班車次之路線代號)、LineID(首末班車次之路線代碼)、StationID(車站代號)、TripHeadSign(首末班車次之目的方向描述)、DestinationStationID(目的站車站代號)、DestinationStationName(目的站車站名稱)、TrainType(車種)、FirstTrainTime(首班車時刻)、LastTrainTime(末班車時刻)、ServiceDays(服務日型態)、ServiceTag(營運日標籤)、Monday(星期一營運與否)、Tuesday(星期二營運與否)、Wednesday(星期三營運與否)、Thursday(星期四營運與否)、Friday(星期五營運與否)、Saturday(星期六營運與否)、Sunday(星期日營運與否)、NationalHolidays(國定假日營運與否),
652,桃園市104年度建築物公共安全檢查稽查數量,都市發展局,桃園市政府,,,,386,367,月份、檢查件數、不合格家數含違建、罰鍰件數、斷水斷電件數、限期改善列管複查件數,
653,102年度桃園市各行政區土地買賣移轉筆數統計,地政局,桃園市政府,,,,244,448,"""年度,月份,行政區代碼,地段代碼,筆數""",
654,桃園市新生兒聽力篩檢初篩及確診醫療院所名單,衛生局,桃園市政府,,,,168,240,編號、行政區、醫療院所名稱、看診科別、地址、電話、備註,
655,104年度桃園市都市設計審議委員第1審議會全年審議結果數,都市發展局,桃園市政府,,,,365,322,開會次數、通過件數、未通過件數,
656,桃園市104年A1道路交通事故-道路型態統計,警察局,桃園市政府,,,,232,143,breau(分局轄區)、road_type(道路型態)、year(年度)、count(發生件數),
657,桃園市政府地方稅務局103-104年跨機關單一窗口服務績效表,地方稅務局,桃園市政府,,,,362,284,服務窗口(服務窗口)、執行方式(執行方式)、一百零三年件數(一百零三年件數)、一百零四年件數(一百零四年件數)、一百零四年效益_省時_時(一百零四年效益_省時_時)、一百零四年效益_省錢_元(一百零四年效益_省錢_元),
658,桃園市政府教育局交通導護類志工表揚名單,教育局,桃園市政府,,,,221,88,編號(編號)、姓名(姓名),
659,桃園市自動體外心臟電擊器(AED)資源統計,衛生局,桃園市政府,,,,539,826,"""公共場所類別(公共場所類別)、單位項目(單位項目)、單位名稱(單位名稱)、設置數量(設置 數量)、場所地址(場所地址)""",
660,地籍測量專業資格認證,地政局,桃園市政府,,,,93,72,序號(序號)、申請人(申請人)、核發日期(核發日期)、公文號碼(公文號碼),
661,桃園市藥物廣告審查件數統計表,衛生局,桃園市政府,,,,49,117,廣告分類(廣告分類)、申請件數(申請件數)、核准件數(核准件數),
662,資訊可變標誌 動態資訊,交通局,桃園市政府,,,,9202,2181,UpdateTime(資料更新時間)、DeviceId(設備編號)、Content(內容訊息)、Status(設備狀態),
663,桃園市政府警察局員工總人數,警察局,桃園市政府,,,,275,566,year(統計年度)、career_type(職別)、count(人數),
664,桃園市旅遊資訊站,觀光旅遊局,桃園市政府,,,,505,1601,Id(編號)、Name(名稱)、Add(地址)、Zipcode(郵遞區號)、Opentime(開放時間)、Px(經度)、Py(緯度)、Website(網站)、Tel(電話)、Changetime(最新修改時間)、Picture1(圖片1)、Picdescribe1(圖片1描述)、Picture2(圖片2)、Picdescribe2(圖片2描述)、Picture3(圖片3)、Picdescribe3(圖片3描述),
665,2016台灣燈會官網Google Analytics分析資料-單次工作階段頁數,研究發展考核委員會,桃園市政府,,,,111,89,時間索引、日期範圍、區隔、量化指標,
666,桃園市漁港空間圖資,農業局,桃園市政府,,,,245,127,空間圖,
667,105年度龍潭區新舊建號對照資料,地政局,桃園市政府,,,,364,535,舊建號行政區(舊建號行政區)、新建號行政區(新建號行政區)、舊地段名稱(舊地段名稱)、新地段名稱(新地段名稱)、舊建號(舊建號)、新建號(新建號),
668,桃園市遊民外展服務中心,社會局,桃園市政府,,,,120,252,名稱(桃園市遊民外展服務中心名稱)、服務區域(桃園市遊民外展服務中心服務區域)、聯絡電話(桃園市遊民外展服務中心聯絡電話)、地址(桃園市遊民外展服務中心地址)、服務內容(桃園市遊民外展服務中心服務內容)、服務對象(桃園市遊民外展服務中心服務對象),
669,桃園市災害通報一覽表,消防局,桃園市政府,,,,407,525,通報單位(桃園市災害通報單位名稱)、電話(桃園市災害通報單位電話)、地址(桃園市災害通報單位地址),
670,捷運工程處常見問答集,桃園市政府捷運工程局,桃園市政府,,,,346,137,編號(數字)、問題(說明文字)、答案(說明文字),
671,桃園市旅遊諮詢中心資料,觀光旅遊局,桃園市政府,,,,430,1337,Id(編號)、Name(名稱)、Add(地址)、Zipcode(郵遞區號)、Opentime(開放時間)、Px(經度)、Py(緯度)、Website(網站)、Tel(電話)、Changetime(最新修改時間)、Picture1(圖片1)、Picdescribe1(圖片1描述)、Picture2(圖片2)、Picdescribe2(圖片2描述)、Picture3(圖片3)、Picdescribe3(圖片3描述),
672,(桃園市)104年度行政院食品安全聯合稽查及取締小組-鹽稽查計畫稽查結果,衛生局,桃園市政府,,,,214,132,工廠名稱(工廠名稱)、地址(地址)、稽查日期(稽查日期)、稽查項目(稽查項目)、稽查結果(稽查結果)、複查日期(複查日期)、複查結果(複查結果),
673,103年桃園市土地公告現值-大園,地政局,桃園市政府,,,,87,75,行政區(行政區名稱)、段小段(段名稱)、地號(地號)、公告現值(元/平方公尺)、公告地價(元/平方公尺),
674,106年度促進多元青年文化展演計畫,青年事務局,桃園市政府,,,,65,119,"""機關名稱：桃園市政府青年事務局地址：桃園市中壢區環北路390號電話：(03)4225205""",
675,桃園市政府促進青年參與多元文化補助作業要點,青年事務局,桃園市政府,,,,191,126,"""機關名稱：桃園市政府青年事務局地址：桃園市中壢區環北路390號電話：(03)4225205""",
676,桃園市政府觀光旅遊局100-106年度國家賠償新收請求案件數量統計年報表,觀光旅遊局,桃園市政府,,,,811,830,年度(資料年度)、月份(資料月份)、新收請求案件(當月份新收請求案件數),
677,桃園市乳癌確認診斷醫院,衛生局,桃園市政府,,,,245,174,編號(編號)、轄區(轄區)、乳癌確認診斷醫院(乳癌確認診斷醫院)、地址(地址)、電話(電話),
678,桃園北區污水下水道1-5標用戶接管(中正藝文園區周邊區域)範圍圖及時程規劃,水務局,桃園市政府,,,,306,280,"""一、桃園北區污水下水道1-5標用戶接管(中正藝文園區周邊區域)主要是寶慶路以東、經國路以西、莊敬路以南及大興西路以北之區域二、以里為單位劃分範圍圖及相關用戶接管施工時程規劃""",
679,桃園市政府地方稅務局103年度稅務服務中心服務統計表,地方稅務局,桃園市政府,,,,173,248,服務項目(服務項目)、件(次)數(件/次 數),
680,桃園市心理治療諮詢所,衛生局,桃園市政府,,,,31,109,名稱、地址、電話,
681,桃園市政府住宅發展處職員考試統計報表,都市發展局,桃園市政府,,,,424,304,總人數、合計、小計、高考、普考、特考、其他考試、依其他法令進用人數、備註,
682,桃園市觀光活動,觀光旅遊局,桃園市政府,,,,171,136,InfoId(活動編號)、TYWebsite(觀光導覽網網址)、Name(活動名稱)、Toldescribe(活動介紹)、Add(活動地址)、Location(活動地點)、Start(活動開始時間)、End(活動結束時間)、OnlyHoliday(僅假日)、Px(X座標)、Py(Y座標)、Changetime(更新時間),
683,商業異動_本月各異動項目資本額明細,經濟發展局,桃園市政府,,,,17,73,行業別(商業登記歸類之行業別明細)、異動項目(本月底本市各行業別商業登記異動項目)、資本額(本月底本市各行業別商業登記異動之資本額，單位：新臺幣仟元),
684,桃園市105年青年社會參與行動紀實,青年事務局,桃園市政府,,,,36,119,"""公司：桃園市政府青年事務局電話：03-4225205住址：桃園市中壢區環北路390號""",
685,哺乳FUN輕鬆,衛生局,桃園市政府,,,,114,120,課程日期、課程主題、時間、地區、地址、地點、聯絡電話,
686,桃園市母嬰親善醫療院所名單,衛生局,桃園市政府,,,,198,594,母嬰親善醫療院所名單及年限,
687,桃園市政府消防局公文電子交換暨線上簽核統計,消防局,桃園市政府,,,,102,158,統計年月(民國紀年統計年月)、紙本收文件數(當月紙本型式收文件數)、電子收文件數(當月電子型式收文件數)、發文_一般公文及專案列管件數(當月一般公文及專案列管案件發文件數)、發文_立委質詢件數(當月立委質詢案件發文件數)、發文_人民申請件數(當月人民申請案件發文件數)、發文_人民陳情件數(當月人民陳情案件發文件數)、發文_訴願案件件數(當月訴願案件發文件數)、發文_其他(當月其他案件發文件數)、發文_不適用電子交換件數(當月不適合以電子交換方式發文件數)、發文_電子公文交換數(當月以電子交換方式發文件數)、發文_電子公布欄(當月以電子公布欄方式發文件數)、發文平均使用日數(當月發文的平均使用日數)、公文線上簽核_紙本轉線上簽核數(當月紙本公文轉為線上簽核的件數)、公文線上簽核_自創簽稿數(當月自創簽稿並為線上簽核方式的公文件數)、公文線上簽核_應辦公文件數(當月線上簽核方式的應辦理公文件數)、公文線上簽核_線上簽核數(當月為線上簽核方式的公文件數),
688,桃園市政府警察局為民服務成果,警察局,桃園市政府,,,,195,454,year(統計年度)、service_type(為民服務種類)、count(件數),
689,桃園市105年每月觀光遊憩區遊客人次資料,觀光旅遊局,桃園市政府,,,,891,1324,觀光遊憩區別(風景遊樂區名稱)、門票收入(以新台幣為單位)、遊客人次(當月遊客人次)、上年同月份遊客人次(上年同月份遊客人次)、增減數(與上年同月份相比)、成長率(與上年同月份相比)、備註(人次計算方式),
690,桃園市104年A1道路交通事故-駕駛人年齡分布統計,警察局,桃園市政府,,,,250,127,age(年齡區間)、year(年度)、p_count(駕駛人數),
691,桃園市健康幸福家庭計畫醫療院所名單,衛生局,桃園市政府,,,,397,453,No(編號)、行政區(行政區)、醫療院所(醫療院所)、地址(地址)、聯絡電話(聯絡電話)、男(男)、女(女)、孕期羊膜(或絨毛膜)穿刺(孕期羊膜或絨毛膜穿刺)、人工生殖(試管嬰兒)(人工生殖試管嬰兒),
692,桃園市桃園勞工育樂中心,勞動局,桃園市政府,,,,484,478,場地名稱(場地名稱)、可容納人數(可容納人數)、設備(設備)、使用金額(使用金額)、租借時段(租借時段)、開放時間(開放時間)、備註(備註)、聯絡電話(聯絡電話)、地址(地址),
693,桃園市102及103年學年度幼兒園基礎評鑑通過名單,教育局,桃園市政府,,,,1005,1747,序號(序號)、區(區)、幼兒園(幼兒園)、設立別(設立別)、評鑑完成日(評鑑完成日),
694,桃園市政府消防局法規清單,消防局,桃園市政府,,,,104,80,法規類別(法規所屬類別，自治條例或自治規則或行政規則。)、法規名稱(法規名稱),
695,桃園航空城計畫附近地區第8場預備聽證會議實錄,地政局,桃園市政府,,,,1296,476,桃園航空城計畫附近地區第8場預備聽證會議實錄,
696,桃園市政府105年仲介本國人在國內工作之私立就業服務機構評鑑結果,勞動局,桃園市政府,,,,98,130,許可證號(許可證號)、機構名稱(機構名稱)、等級(等級)、備註(備註),
697,桃園市藥癮戒治及替代治療執行機構名單,衛生局,桃園市政府,,,,360,376,桃園市藥癮戒治及替代治療執行機構名單,
698,桃園市青年諮詢委員會設置要點與名冊,青年事務局,桃園市政府,,,,302,134,"""機關名稱：桃園市政府青年事務局地址：桃園市中壢區環北路390號電話：(03)4225205""",
699,桃園市104年A2道路交通事故-第一當事者車輛用途,警察局,桃園市政府,,,,228,132,breau(分局轄區)、car_type(車輛用途)、year(年度)、count(發生件數)、dead(死亡人數)、hurt(受傷人數),
700,桃園市轄區內醫療院所診療科別,衛生局,桃園市政府,,,,238,565,機構名稱(機構名稱)、縣市(縣市)、地址(地址)、電話(電話)、診療科別1(診療科別1)、診療科別2(診療科別2)、診療科別3(診療科別3)、診療科別4(診療科別4)、診療科別5(診療科別5)、診療科別6(診療科別6)、診療科別7(診療科別7)、診療科別8(診療科別8)、診療科別9(診療科別9)、診療科別10(診療科別10)、診療科別11(診療科別11)、診療科別12(診療科別12)、診療科別13(診療科別13)、診療科別14(診療科別14)、診療科別15(診療科別15)、診療科別16(診療科別16)、診療科別17(診療科別17)、診療科別18(診療科別18)、診療科別19(診療科別19)、診療科別20(診療科別20)、診療科別21(診療科別21)、診療科別22(診療科別22)、診療科別23(診療科別23)、診療科別24(診療科別24)、診療科別25(診療科別25)、診療科別26(診療科別25)、診療科別27(診療科別27)、診療科別28(診療科別28)、診療科別29(診療科別29),
701,桃園市政府家庭教育諮詢委員會設置要點,教育局,桃園市政府,,,,239,243,"""桃園市政府家庭教育諮詢委員會設置要點""",
702,桃園中壢區公所103年路燈維修資料,工務局,桃園市政府,,,,383,668,流水號(流水號)、流水號路燈(流水號路燈)、報修日期(報修日期)、民眾路燈編號(民眾路燈編號)、區域(區域)、里(里)、損壞概況(損壞概況)、報修地點(報修地點)、報修來源(報修來源)、廠商路燈編號(廠商路燈編號)、損壞地點(損壞地點)、故障情形(故障情形),
703,桃園市政府消防局歷年育嬰留職停薪性別人次,消防局,桃園市政府,,,,117,78,年度(統計年度，以民國紀年。)、男_人次(男性申請育嬰留職停薪人次。)、女_人次(女性申請育嬰留職停薪人次。),
704,101年桃園市土地公告現值-平鎮,地政局,桃園市政府,,,,90,88,行政區(行政區名稱)、段小段(地段名稱)、地號(地號)、公告現值(元/平方公尺)、公告地價(元/平方公尺),
705,桃園航空城計畫附近地區第11場預備聽證會議實錄,地政局,桃園市政府,,,,1128,434,桃園航空城計畫附近地區第11場預備聽證會議實錄,
706,桃園市政府所屬機關學校原住民族人員進用情形(原住民族地區),人事處,桃園市政府,,,,18,99,原住民族地區進用情形(原住民族地區進用情形)、依法應進用約僱五類原住民族人數(依法應進用約僱五類原住民族人數)、實際已進用約僱五類原住民族人數(實際已進用約僱五類原住民族人數)、超額或不足額進用約僱五類原住民族人數(超額或不足額進用約僱五類原住民族人數)、依法應進用具公務人員資格原住民族人數(依法應進用具公務人員資格原住民族人數)、實際已進用具公務人員資格原住民族人數(實際已進用具公務人員資格原住民族人數)、超額或不足額進用具公務人員資格原住民族人數(超額或不足額進用具公務人員資格原住民族人數),
707,工廠登記家數異動表,經濟發展局,桃園市政府,,,,2124,892,"""行業別(工廠各項主要產業類別)、上月底家數(各主要產業類別上月底的總家數)、新登記(各主要產業類別本月份新登記家數)、歇業(各主要產業類別本月份歇業家數)、異動調整(各主要產業類別若[本月底家數]不等於[上月底家數]+[本月新登記家數]-[本月歇業廢止家], 差異數即放在異動調整)、本月底家數(各主要產業類別本月底的總家數)""",
708,桃園市辦理勞工體格與健康檢查醫療機構認可醫療機構名單,勞動局,桃園市政府,,,,132,121,項次(項次)、醫療機構名稱(醫療機構名稱)、醫療機構地址(醫療機構地址)、連絡電話(連絡電話),
709,桃園市體育局場館,體育局,桃園市政府,,,,2710,644,場館名稱(場館名稱)、場館地址(場館地址)、場館電話(場館電話)、場館介紹(場館介紹)、租借方式(租借方式),
710,桃園市公布違反勞動基準法事業單位名單,勞動局,桃園市政府,,,,1052,448,編號(編號)、事業單位名稱(事業單位名稱)、代表人(代表人)、違反法令條(違反法令條)、違反法規內容(違反法規內容)、處分書文號(處分書文號)、處分日期(處分日期),
711,105-106年度附屬單位預算作業基金餘絀撥補綜計表(依基金別分列),主計處,桃園市政府,,,,305,100,項目1(項目1)、項目2(項目2)、合計_金額(合計_金額)、合計_百分比(合計_百分比)、桃園市醫療作業基金_金額(桃園市醫療作業基金_金額)、桃園市醫療作業基金_百分比(桃園市醫療作業基金_百分比)、桃園市土地重劃基金_金額(桃園市土地重劃基金_金額)、桃園市土地重劃基金_百分比(桃園市土地重劃基金_百分比)、桃園市實施平均地權基金_金額(桃園市實施平均地權基金_金額)、桃園市實施平均地權基金_百分比(桃園市實施平均地權基金_百分比)、桃園市都市更新基金_金額(桃園市都市更新基金_金額)、桃園市都市更新基金_百分比(桃園市都市更新基金_百分比)、桃園市住宅基金_金額(桃園市住宅基金_金額)、桃園市住宅基金_百分比(桃園市住宅基金_百分比)、公教人員住宅貸款及急難貸款基金_金額(公教人員住宅貸款及急難貸款基金_金額)、公教人員住宅貸款及急難貸款基金_百分比(公教人員住宅貸款及急難貸款基金_百分比)、桃園市產業園區開發管理基金_金額(桃園市產業園區開發管理基金_金額)、桃園市產業園區開發管理基金_百分比(桃園市產業園區開發管理基金_百分比)、桃園市停車場作業基金_金額(桃園市停車場作業基金_金額)、桃園市停車場作業基金_百分比(桃園市停車場作業基金_百分比)、桃園市軌道建設發展基金_金額(桃園市軌道建設發展基金_金額)、桃園市軌道建設發展基金_百分比(桃園市軌道建設發展基金_百分比),
712,土地徵收案相關資料,地政局,桃園市政府,,,,249,190,徵收類別(徵收類別)、需地機關(需地機關)、徵收案名(徵收案名)、行政區(行政區)、地段(地段)、地號(地號),
713,桃園市105年A2道路交通事故-事故原因統計,警察局,桃園市政府,,,,259,124,breau(分局轄區)、class(事故原因)、year(年度)、count(發生件數)、dead(死亡人數)、hurt(受傷人數),
714,102年桃園市土地公告現值及公告地價-桃園,地政局,桃園市政府,,,,100,84,行政區(行政區)、段小段(段小段)、地號(地號)、公告現值(公告現值)、公告地價(公告地價),
715,106年度桃園青年多元才藝巡迴地方計畫,青年事務局,桃園市政府,,,,62,138,"""機關名稱：桃園市政府青年事務局地址：桃園市中壢區環北路390號電話：(03)4225205""",
716,每日大宗蔬果行情價格表,桃園果菜市場股份有限公司,桃園市政府,,,,225,617,品項(農產品名稱)、批發價(元/公斤)(批發價格均價)、批發前日比較(批發價格漲跌幅度)、零售價(元/公斤)(零售價格均價)、零售前日比較(零售價格漲跌幅度),
717,桃園市政府文化局展演場地使用管理要點,文化局,桃園市政府,,,,371,394,項目 條款內容,
718,掩埋場位置,環境保護局,桃園市政府,,,,108,62,Chinese_name(中文名稱)、tel(電話)、address(地址)、twd97X(TWD97 X座標)、twd97Y(TWD97 Y座標)、wgs84aX(GPS經緯度)、wgs84aY(GPS經緯度),
719,桃園市消防安全檢查列管對象,消防局,桃園市政府,,,,317,948,區域別(桃園市十三個行政區)、電影片映演場所_戲院_電影院(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、歌廳_舞廳_夜總會_俱樂部(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、理容院_觀光理髮_視聽理容等_指壓按摩場所(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、錄影節目帶播映場所_MTV等(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、視聽歌唱場所_KTV等(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、酒家_酒吧_酒店_酒廊(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、保齡球館撞球場(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、集會堂(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、健身休閒中心(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、室內螢幕式高爾夫練習場(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、遊藝場所_電子遊戲場(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、資訊休閒場所(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、觀光旅館(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、飯店_旅賓館(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、招待所(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、商場_市場_百貨商場_超級市場_零售市場(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、展覽場(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、餐廳(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、飲食店_咖啡廳(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、茶藝館(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、醫院(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、療養院(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、長期照護機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、托嬰中心(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、早期療育機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、安置及教養機構_收容未滿2歲兒童者(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、護理之家機構_產後護理機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、身心障礙福利服務機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、身心障礙者職業訓練機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、啟明_啟智_啟聰等特殊學校(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、三溫暖_公共浴室(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、車站_飛機場大廈_候船室(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、期貨經紀業_證卷交易所_金融機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、學校教室(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、兒童課後照顧服務中心(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、補習班(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、訓練班(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、K書中心(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、甲類第六目以外之安置及教養機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、甲類第六目以外之身心障礙者職業訓練機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、圖書館_博物館_美術館(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、寺廟_宗祠_教堂_靈骨塔及其他類似場所(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、辦公室(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、靶場(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、診所(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、日間型精神復健機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、兒童及少年心理輔導或家庭諮詢機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、身心障礙者就業服務機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、老人文康機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、集合住宅_寄宿舍(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、住宿型精神復健機構(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、體育館_活動中心(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、室內溜冰場_室內游泳池(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、電影攝影場_電視播送場(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、倉庫(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、傢俱展示販售場(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、幼兒園(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、電信機器室(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、汽車修護場_飛機修理場_飛機庫(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、室內停車場_建築物依法附設之室內停車空間(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、工作場所(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、地下建築物(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、公共危險物品及可燃性高壓氣體相關場所(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、加油站(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、加氣站(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、天然氣儲槽及可燃性高壓氣體儲槽(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、爆竹煙火製造_儲存及販賣場所(依據各類場所消防安全設備設置標準第12條及193條分類_以實際營業性質登記，不以使用執照上之用途登記。)、其他場所(本表其他欄部分填報未列舉之場所。),
720,桃園市13行政區各項稅收徵績統計表(106年6月),地方稅務局,桃園市政府,,,,96,57,項目(項目)、行政區(行政區)、全年預算數(全年預算數)、本年度累計實徵淨額(本年度累計實徵淨額)、比重(比重)、排序(排序)、累計實徵淨額與全年預算數比較(百分比)(累計實徵淨額與全年預算數比較)、上年同期累計實徵淨額(上年同期累計實徵淨額)、累計實徵淨額與上年同期比較(百分比)(累計實徵淨額與上年同期比較),
721,106年度桃園市政府補助勞工教育及育樂活動概況,勞動局,桃園市政府,,,,239,138,補助類型(分為勞工教育及育樂活動)、補助場次(場次統計)、參加人次(參與人次統計)、補助金額(補助金額統計),
722,桃園航空城計畫機場園區第12場預備聽證會議實錄,地政局,桃園市政府,,,,2494,748,桃園航空城計畫機場園區第12場預備聽證會議實錄,
723,機器腳踏車使用牌照稅稅額表,地方稅務局,桃園市政府,,,,220,85,汽缸總排氣量（立方公分）(汽缸總排氣量: 立方公分)、車輛種類及稅額（新臺幣/元）：機器腳踏車(車輛種類及稅額 新臺幣/元：機器腳踏車),
